#,Date-Time (PDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
3916,07/01/2025 07:55:00,5.02,27688.96,,,,,,
3917,07/01/2025 08:00:00,5.92,39434.24,,,,,,
3918,07/01/2025 08:05:00,6.56,37539.84,,,,,,
3919,07/01/2025 08:10:00,7.89,55132.16,,,,,,
3920,07/01/2025 08:15:00,8.45,38451.20,,,,,,
3921,07/01/2025 08:20:00,7.72,41072.64,,,,,,
3922,07/01/2025 08:25:00,8.11,44359.68,,,,,,
3923,07/01/2025 08:30:00,9.74,53022.72,,,,,,
3924,07/01/2025 08:35:00,11.07,45322.24,,,,,,
3925,07/01/2025 08:40:00,14.07,79974.40,,,,,,
3926,07/01/2025 08:45:00,14.28,62341.12,,,,,,
3927,07/01/2025 08:50:00,12.10,68935.68,,,,,,
3928,07/01/2025 08:55:00,13.34,78417.92,,,,,,
3929,07/01/2025 09:00:00,12.74,60006.40,,,,,,
3930,07/01/2025 09:05:00,13.90,72642.56,,,,,,
3931,07/01/2025 09:10:00,14.71,65433.60,,,,,,
3932,07/01/2025 09:15:00,13.04,45342.72,,,,,,
3933,07/01/2025 09:20:00,10.25,40253.44,,,,,,
3934,07/01/2025 09:25:00,8.41,38830.08,,,,,,
3935,07/01/2025 09:30:00,7.98,38993.92,,,,,,
3936,07/01/2025 09:35:00,7.59,39096.32,,,,,,
3937,07/01/2025 09:40:00,8.02,44707.84,,,,,,
3938,07/01/2025 09:45:00,8.92,44318.72,,,,,,
3939,07/01/2025 09:50:00,9.31,43909.12,,,,,,
3940,07/01/2025 09:55:00,11.92,63037.44,,,,,,
3941,07/01/2025 10:00:00,11.32,46653.44,,,,,,
3942,07/01/2025 10:05:00,11.32,69529.60,,,,,,
3943,07/01/2025 10:10:00,12.52,56545.28,,,,,,
3944,07/01/2025 10:15:00,14.45,83886.08,,,,,,
3945,07/01/2025 10:20:00,15.36,77127.68,,,,,,
3946,07/01/2025 10:25:00,13.51,63549.44,,,,,,
3947,07/01/2025 10:30:00,13.38,71188.48,,,,,,
3948,07/01/2025 10:35:00,14.75,55132.16,,,,,,
3949,07/01/2025 10:40:00,13.08,73728.00,,,,,,
3950,07/01/2025 10:45:00,12.74,70512.64,,,,,,
3951,07/01/2025 10:50:00,13.98,75755.52,,,,,,
3952,07/01/2025 10:55:00,14.88,80199.68,,,,,,
3953,07/01/2025 11:00:00,15.66,79155.20,,,,,,
3954,07/01/2025 11:05:00,15.48,69591.04,,,,,,
3955,07/01/2025 11:10:00,14.20,68280.32,,,,,,
3956,07/01/2025 11:15:00,12.35,58900.48,,,,,,
3957,07/01/2025 11:20:00,15.27,82268.16,,,,,,
3958,07/01/2025 11:25:00,18.23,97075.20,,,,,,
3959,07/01/2025 11:30:00,17.93,92651.52,,,,,,
3960,07/01/2025 11:35:00,17.03,76820.48,,,,,,
3961,07/01/2025 11:40:00,14.88,67973.12,,,,,,
3962,07/01/2025 11:45:00,12.95,61849.60,,,,,,
3963,07/01/2025 11:50:00,12.31,64409.60,,,,,,
3964,07/01/2025 11:55:00,15.36,91709.44,,,,,,
3965,07/01/2025 12:00:00,19.77,108830.72,,,,,,
3966,07/01/2025 12:05:00,17.24,82718.72,,,,,,
3967,07/01/2025 12:10:00,17.97,88801.28,,,,,,
3968,07/01/2025 12:15:00,16.30,78479.36,,,,,,
3969,07/01/2025 12:20:00,15.40,83066.88,,,,,,
3970,07/01/2025 12:25:00,15.27,82001.92,,,,,,
3971,07/01/2025 12:30:00,15.44,89907.20,,,,,,
3972,07/01/2025 12:35:00,16.69,89497.60,,,,,,
3973,07/01/2025 12:40:00,16.21,90193.92,,,,,,
3974,07/01/2025 12:45:00,16.99,94822.40,,,,,,
3975,07/01/2025 12:50:00,17.03,93593.60,,,,,,
3976,07/01/2025 12:55:00,16.64,86016.00,,,,,,
3977,07/01/2025 13:00:00,16.00,85893.12,,,,,,
3978,07/01/2025 13:05:00,16.00,90030.08,,,,,,
3979,07/01/2025 13:10:00,16.77,91832.32,,,,,,
3980,07/01/2025 13:15:00,16.73,91340.80,,,,,,
3981,07/01/2025 13:20:00,16.51,92078.08,,,,,,
3982,07/01/2025 13:25:00,17.80,96215.04,,,,,,
3983,07/01/2025 13:30:00,20.85,121241.60,,,,,,
3984,07/01/2025 13:35:00,21.66,110223.36,,,,,,
3985,07/01/2025 13:40:00,16.69,77475.84,,,,,,
3986,07/01/2025 13:45:00,16.30,81121.28,,,,,,
3987,07/01/2025 13:50:00,16.86,85934.08,,,,,,
3988,07/01/2025 13:55:00,16.69,94576.64,,,,,,
3989,07/01/2025 14:00:00,17.67,93020.16,,,,,,
3990,07/01/2025 14:05:00,19.22,97280.00,,,,,,
3991,07/01/2025 14:10:00,20.07,103833.60,,,,,,
3992,07/01/2025 14:15:00,19.65,101171.20,,,,,,
3993,07/01/2025 14:20:00,18.23,88309.76,,,,,,
3994,07/01/2025 14:25:00,17.76,99328.00,,,,,,
3995,07/01/2025 14:30:00,17.76,86016.00,,,,,,
3996,07/01/2025 14:35:00,18.06,94740.48,,,,,,
3997,07/01/2025 14:40:00,17.97,94167.04,,,,,,
3998,07/01/2025 14:45:00,17.84,91750.40,,,,,,
3999,07/01/2025 14:50:00,20.63,94986.24,,,,,,
4000,07/01/2025 14:55:00,19.65,102768.64,,,,,,
4001,07/01/2025 15:00:00,21.92,101621.76,,,,,,
4002,07/01/2025 15:05:00,21.62,106987.52,,,,,,
4003,07/01/2025 15:10:00,18.32,103383.04,,,,,,
4004,07/01/2025 15:15:00,17.33,86589.44,,,,,,
4005,07/01/2025 15:20:00,14.71,95805.44,,,,,,
4006,07/01/2025 15:25:00,15.48,89497.60,,,,,,
4007,07/01/2025 15:30:00,15.01,81367.04,,,,,,
4008,07/01/2025 15:35:00,14.88,85114.88,,,,,,
4009,07/01/2025 15:40:00,14.75,82268.16,,,,,,
4010,07/01/2025 15:45:00,14.41,79032.32,,,,,,
4011,07/01/2025 15:50:00,13.85,75489.28,,,,,,
4012,07/01/2025 15:55:00,15.61,69406.72,,,,,,
4013,07/01/2025 16:00:00,13.21,75038.72,,,,,,
4014,07/01/2025 16:05:00,12.52,67215.36,,,,,,
4015,07/01/2025 16:10:00,12.70,74342.40,,,,,,
4016,07/01/2025 16:15:00,13.08,61542.40,,,,,,
4017,07/01/2025 16:20:00,14.20,66170.88,,,,,,
4018,07/01/2025 16:25:00,14.37,86794.24,,,,,,
4019,07/01/2025 16:30:00,15.27,96256.00,,,,,,
4020,07/01/2025 16:35:00,16.94,91176.96,,,,,,
4021,07/01/2025 16:40:00,16.81,90316.80,,,,,,
4022,07/01/2025 16:45:00,16.51,89210.88,,,,,,
4023,07/01/2025 16:50:00,16.30,89047.04,,,,,,
4024,07/01/2025 16:55:00,15.36,71557.12,,,,,,
4025,07/01/2025 17:00:00,9.65,42700.80,,,,,,
4026,07/01/2025 17:05:00,12.61,87244.80,,,,,,
4027,07/01/2025 17:10:00,14.50,86138.88,,,,,,
4028,07/01/2025 17:15:00,14.37,80281.60,,,,,,
4029,07/01/2025 17:20:00,14.07,68341.76,,,,,,
4030,07/01/2025 17:25:00,13.30,75243.52,,,,,,
4031,07/01/2025 17:30:00,14.71,83333.12,,,,,,
4032,07/01/2025 17:35:00,15.96,82268.16,,,,,,
4033,07/01/2025 17:40:00,16.26,80916.48,,,,,,
4034,07/01/2025 17:45:00,14.84,79892.48,,,,,,
4035,07/01/2025 17:50:00,14.58,78622.72,,,,,,
4036,07/01/2025 17:55:00,12.48,60579.84,,,,,,
4037,07/01/2025 18:00:00,13.98,80015.36,,,,,,
4038,07/01/2025 18:05:00,15.06,78069.76,,,,,,
4039,07/01/2025 18:10:00,14.75,75919.36,,,,,,
4040,07/01/2025 18:15:00,12.82,62955.52,,,,,,
4041,07/01/2025 18:20:00,11.67,59166.72,,,,,,
4042,07/01/2025 18:25:00,10.42,62197.76,,,,,,
4043,07/01/2025 18:30:00,12.52,71966.72,,,,,,
4044,07/01/2025 18:35:00,10.08,41779.20,,,,,,
4045,07/01/2025 18:40:00,11.97,71413.76,,,,,,
4046,07/01/2025 18:45:00,13.25,66969.60,,,,,,
4047,07/01/2025 18:50:00,13.51,69038.08,,,,,,
4048,07/01/2025 18:55:00,13.73,69263.36,,,,,,
4049,07/01/2025 19:00:00,12.10,49479.68,,,,,,
4050,07/01/2025 19:05:00,9.05,51056.64,,,,,,
4051,07/01/2025 19:10:00,10.64,56238.08,,,,,,
4052,07/01/2025 19:15:00,10.89,64266.24,,,,,,
4053,07/01/2025 19:20:00,11.67,61890.56,,,,,,
4054,07/01/2025 19:25:00,12.01,65556.48,,,,,,
4055,07/01/2025 19:30:00,10.59,45629.44,,,,,,
4056,07/01/2025 19:35:00,9.22,39249.92,,,,,,
4057,07/01/2025 19:40:00,10.59,65331.20,,,,,,
4058,07/01/2025 19:45:00,10.51,46428.16,,,,,,
