#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
7052,07/14/2025 04:05:00,-0.56,482.88,,,,,
7053,07/14/2025 04:10:00,-0.52,625.44,,,,,
7054,07/14/2025 04:15:00,-0.60,808.32,,,,,
7055,07/14/2025 04:20:00,-0.56,1062.40,,,,,
7056,07/14/2025 04:25:00,-0.43,1410.56,,,,,
7057,07/14/2025 04:30:00,-0.56,1840.00,,,,,
7058,07/14/2025 04:35:00,-0.73,2316.16,,,,,
7059,07/14/2025 04:40:00,-0.39,2965.76,,,,,
7060,07/14/2025 04:45:00,0.21,3902.72,,,,,
7061,07/14/2025 04:50:00,0.08,4578.56,,,,,
7062,07/14/2025 04:55:00,0.30,6144.00,,,,,
7063,07/14/2025 05:00:00,0.51,6809.60,,,,,
7064,07/14/2025 05:05:00,1.37,10206.72,,,,,
7065,07/14/2025 05:10:00,2.53,10158.08,,,,,
7066,07/14/2025 05:15:00,3.26,13015.04,,,,,
7067,07/14/2025 05:20:00,3.47,13301.76,,,,,
7068,07/14/2025 05:25:00,3.43,14648.32,,,,,
7069,07/14/2025 05:30:00,4.89,16819.20,,,,,
7070,07/14/2025 05:35:00,4.12,14638.08,,,,,
7071,07/14/2025 05:40:00,4.24,20561.92,,,,,
7072,07/14/2025 05:45:00,5.53,22272.00,,,,,
7073,07/14/2025 05:50:00,5.87,22149.12,,,,,
7074,07/14/2025 05:55:00,5.53,20377.60,,,,,
7075,07/14/2025 06:00:00,5.92,27351.04,,,,,
7076,07/14/2025 06:05:00,6.43,28344.32,,,,,
7077,07/14/2025 06:10:00,7.12,31621.12,,,,,
7078,07/14/2025 06:15:00,6.48,29460.48,,,,,
7079,07/14/2025 06:20:00,7.25,39229.44,,,,,
7080,07/14/2025 06:25:00,9.39,44503.04,,,,,
7081,07/14/2025 06:30:00,10.77,50319.36,,,,,
7082,07/14/2025 06:35:00,11.02,46489.60,,,,,
7083,07/14/2025 06:40:00,12.14,54763.52,,,,,
7084,07/14/2025 06:45:00,11.54,42926.08,,,,,
7085,07/14/2025 06:50:00,11.11,43704.32,,,,,
7086,07/14/2025 06:55:00,10.68,40714.24,,,,,
7087,07/14/2025 07:00:00,10.42,39413.76,,,,,
7088,07/14/2025 07:05:00,12.27,66007.04,,,,,
7089,07/14/2025 07:10:00,14.28,63180.80,,,,,
7090,07/14/2025 07:15:00,13.47,50073.60,,,,,
7091,07/14/2025 07:20:00,11.79,45035.52,,,,,
7092,07/14/2025 07:25:00,12.65,57180.16,,,,,
7093,07/14/2025 07:30:00,13.55,50954.24,,,,,
7094,07/14/2025 07:35:00,11.97,44175.36,,,,,
7095,07/14/2025 07:40:00,12.70,50831.36,,,,,
7096,07/14/2025 07:45:00,12.48,48025.60,,,,,
7097,07/14/2025 07:50:00,14.20,53452.80,,,,,
7098,07/14/2025 07:55:00,14.54,58634.24,,,,,
7099,07/14/2025 08:00:00,15.74,62586.88,,,,,
7100,07/14/2025 08:05:00,16.73,65454.08,,,,,
7101,07/14/2025 08:10:00,17.76,69980.16,,,,,
7102,07/14/2025 08:15:00,18.83,73584.64,,,,,
7103,07/14/2025 08:20:00,19.30,75059.20,,,,,
7104,07/14/2025 08:25:00,20.20,76021.76,,,,,
7105,07/14/2025 08:30:00,18.70,61685.76,,,,,
7106,07/14/2025 08:35:00,18.44,68853.76,,,,,
7107,07/14/2025 08:40:00,17.76,61911.04,,,,,
7108,07/14/2025 08:45:00,18.57,73175.04,,,,,
7109,07/14/2025 08:50:00,19.82,79052.80,,,,,
7110,07/14/2025 08:55:00,20.03,80465.92,,,,,
7111,07/14/2025 09:00:00,20.07,81448.96,,,,,
7112,07/14/2025 09:05:00,20.55,81428.48,,,,,
7113,07/14/2025 09:10:00,20.16,80568.32,,,,,
7114,07/14/2025 09:15:00,20.12,82268.16,,,,,
7115,07/14/2025 09:20:00,20.25,83517.44,,,,,
7116,07/14/2025 09:25:00,20.89,85483.52,,,,,
7117,07/14/2025 09:30:00,21.06,86958.08,,,,,
7118,07/14/2025 09:35:00,21.19,88432.64,,,,,
7119,07/14/2025 09:40:00,21.23,87408.64,,,,,
7120,07/14/2025 09:45:00,20.63,85811.20,,,,,
7121,07/14/2025 09:50:00,20.12,82329.60,,,,,
7122,07/14/2025 09:55:00,20.25,87736.32,,,,,
7123,07/14/2025 10:00:00,21.15,92241.92,,,,,
7124,07/14/2025 10:05:00,22.43,91627.52,,,,,
7125,07/14/2025 10:10:00,23.72,92938.24,,,,,
7126,07/14/2025 10:15:00,23.42,93388.80,,,,,
7127,07/14/2025 10:20:00,23.08,93716.48,,,,,
7128,07/14/2025 10:25:00,23.55,95477.76,,,,,
7129,07/14/2025 10:30:00,23.98,95682.56,,,,,
7130,07/14/2025 10:35:00,24.79,101744.64,,,,,
7131,07/14/2025 10:40:00,23.76,80404.48,,,,,
7132,07/14/2025 10:45:00,22.43,87654.40,,,,,
7133,07/14/2025 10:50:00,24.97,95313.92,,,,,
7134,07/14/2025 10:55:00,25.35,101294.08,,,,,
7135,07/14/2025 11:00:00,28.65,99573.76,,,,,
7136,07/14/2025 11:05:00,29.08,102850.56,,,,,
7137,07/14/2025 11:10:00,30.97,101294.08,,,,,
7138,07/14/2025 11:15:00,30.67,100925.44,,,,,
7139,07/14/2025 11:20:00,31.31,99368.96,,,,,
7140,07/14/2025 11:25:00,30.71,99328.00,,,,,
7141,07/14/2025 11:30:00,30.16,91832.32,,,,,
7142,07/14/2025 11:35:00,30.84,98959.36,,,,,
7143,07/14/2025 11:40:00,28.74,97566.72,,,,,
7144,07/14/2025 11:45:00,28.10,97443.84,,,,,
7145,07/14/2025 11:50:00,28.87,98017.28,,,,,
7146,07/14/2025 11:55:00,27.45,88965.12,,,,,
7147,07/14/2025 12:00:00,27.37,98181.12,,,,,
7148,07/14/2025 12:05:00,27.41,97443.84,,,,,
7149,07/14/2025 12:10:00,27.07,95354.88,,,,,
7150,07/14/2025 12:15:00,26.17,93061.12,,,,,
7151,07/14/2025 12:20:00,26.42,91873.28,,,,,
7152,07/14/2025 12:25:00,25.91,96583.68,,,,,
7153,07/14/2025 12:30:00,25.69,97894.40,,,,,
7154,07/14/2025 12:35:00,25.01,91217.92,,,,,
7155,07/14/2025 12:40:00,26.30,96378.88,,,,,
7156,07/14/2025 12:45:00,27.45,93184.00,,,,,
7157,07/14/2025 12:50:00,26.21,93552.64,,,,,
7158,07/14/2025 12:55:00,25.31,95109.12,,,,,
7159,07/14/2025 13:00:00,24.75,87162.88,,,,,
7160,07/14/2025 13:05:00,25.14,91914.24,,,,,
7161,07/14/2025 13:10:00,25.35,91463.68,,,,,
7162,07/14/2025 13:15:00,27.58,83046.40,,,,,
7163,07/14/2025 13:20:00,27.84,85565.44,,,,,
7164,07/14/2025 13:25:00,30.03,93593.60,,,,,
7165,07/14/2025 13:30:00,29.21,93265.92,,,,,
7166,07/14/2025 13:35:00,30.24,92200.96,,,,,
7167,07/14/2025 13:40:00,30.71,87080.96,,,,,
7168,07/14/2025 13:45:00,26.85,82001.92,,,,,
7169,07/14/2025 13:50:00,25.31,93798.40,,,,,
7170,07/14/2025 13:55:00,25.48,77168.64,,,,,
7171,07/14/2025 14:00:00,25.14,88883.20,,,,,
7172,07/14/2025 14:05:00,24.75,85729.28,,,,,
7173,07/14/2025 14:10:00,24.88,81387.52,,,,,
7174,07/14/2025 14:15:00,25.95,83292.16,,,,,
7175,07/14/2025 14:20:00,25.35,84254.72,,,,,
7176,07/14/2025 14:25:00,26.04,81899.52,,,,,
7177,07/14/2025 14:30:00,25.35,82370.56,,,,,
7178,07/14/2025 14:35:00,24.36,79052.80,,,,,
7179,07/14/2025 14:40:00,23.89,79523.84,,,,,
7180,07/14/2025 14:45:00,22.78,78336.00,,,,,
7181,07/14/2025 14:50:00,23.12,76247.04,,,,,
7182,07/14/2025 14:55:00,24.92,76124.16,,,,,
7183,07/14/2025 15:00:00,26.12,75653.12,,,,,
7184,07/14/2025 15:05:00,25.82,71741.44,,,,,
7185,07/14/2025 15:10:00,22.43,70062.08,,,,,
7186,07/14/2025 15:15:00,22.65,74035.20,,,,,
7187,07/14/2025 15:20:00,21.70,66498.56,,,,,
7188,07/14/2025 15:25:00,21.88,56832.00,,,,,
7189,07/14/2025 15:30:00,20.16,69898.24,,,,,
7190,07/14/2025 15:35:00,23.85,71188.48,,,,,
7191,07/14/2025 15:40:00,23.21,69181.44,,,,,
7192,07/14/2025 15:45:00,22.39,65617.92,,,,,
7193,07/14/2025 15:50:00,22.82,66170.88,,,,,
7194,07/14/2025 15:55:00,23.38,71249.92,,,,,
7195,07/14/2025 16:00:00,21.75,63242.24,,,,,
7196,07/14/2025 16:05:00,21.58,57262.08,,,,,
7197,07/14/2025 16:10:00,18.96,49438.72,,,,,
7198,07/14/2025 16:15:00,17.63,48558.08,,,,,
7199,07/14/2025 16:20:00,18.92,61542.40,,,,,
7200,07/14/2025 16:25:00,20.63,62668.80,,,,,
7201,07/14/2025 16:30:00,21.83,59637.76,,,,,
7202,07/14/2025 16:35:00,20.63,59842.56,,,,,
7203,07/14/2025 16:40:00,20.25,57794.56,,,,,
7204,07/14/2025 16:45:00,20.50,63856.64,,,,,
7205,07/14/2025 16:50:00,20.72,58920.96,,,,,
7206,07/14/2025 16:55:00,19.39,53084.16,,,,,
7207,07/14/2025 17:00:00,20.03,53698.56,,,,,
7208,07/14/2025 17:05:00,21.15,57856.00,,,,,
7209,07/14/2025 17:10:00,22.09,54272.00,,,,,
7210,07/14/2025 17:15:00,22.13,51077.12,,,,,
7211,07/14/2025 17:20:00,20.76,49807.36,,,,,
7212,07/14/2025 17:25:00,20.20,48578.56,,,,,
7213,07/14/2025 17:30:00,21.19,43520.00,,,,,
7214,07/14/2025 17:35:00,20.46,44175.36,,,,,
7215,07/14/2025 17:40:00,19.00,45199.36,,,,,
7216,07/14/2025 17:45:00,18.23,43274.24,,,,,
7217,07/14/2025 17:50:00,18.27,37048.32,,,,,
7218,07/14/2025 17:55:00,17.37,33628.16,,,,,
7219,07/14/2025 18:00:00,17.84,35512.32,,,,,
7220,07/14/2025 18:05:00,19.05,40744.96,,,,,
7221,07/14/2025 18:10:00,18.23,41195.52,,,,,
7222,07/14/2025 18:15:00,18.06,35829.76,,,,,
7223,07/14/2025 18:20:00,16.69,35430.40,,,,,
7224,07/14/2025 18:25:00,15.74,33955.84,,,,,
7225,07/14/2025 18:30:00,16.17,36126.72,,,,,
7226,07/14/2025 18:35:00,15.31,34375.68,,,,,
7227,07/14/2025 18:40:00,15.74,35061.76,,,,,
7228,07/14/2025 18:45:00,16.51,32706.56,,,,,
7229,07/14/2025 18:50:00,15.70,29644.80,,,,,
7230,07/14/2025 18:55:00,15.36,24750.08,,,,,
7231,07/14/2025 19:00:00,14.24,23408.64,,,,,
7232,07/14/2025 19:05:00,14.54,25579.52,,,,,
7233,07/14/2025 19:10:00,15.14,28600.32,,,,,
7234,07/14/2025 19:15:00,14.58,19450.88,,,,,
7235,07/14/2025 19:20:00,14.33,21473.28,,,,,
7236,07/14/2025 19:25:00,13.94,18979.84,,,,,
7237,07/14/2025 19:30:00,11.02,15559.68,,,,,
7238,07/14/2025 19:35:00,10.12,14044.16,,,,,
7239,07/14/2025 19:40:00,9.39,13777.92,,,,,
7240,07/14/2025 19:45:00,8.06,12835.84,,,,,
7241,07/14/2025 19:50:00,7.33,12042.24,,,,,
7242,07/14/2025 19:55:00,6.73,11581.44,,,,,
7243,07/14/2025 20:00:00,6.43,10370.56,,,,,
7244,07/14/2025 20:05:00,6.65,11714.56,,,,,
7245,07/14/2025 20:10:00,8.11,14612.48,,,,,
7246,07/14/2025 20:15:00,8.71,13957.12,,,,,
7247,07/14/2025 20:20:00,7.89,12190.72,,,,,
7248,07/14/2025 20:25:00,7.68,10531.84,,,,,
7249,07/14/2025 20:30:00,6.43,6696.96,,,,,
7250,07/14/2025 20:35:00,5.19,5944.32,,,,,
7251,07/14/2025 20:40:00,4.50,5550.08,,,,,
7252,07/14/2025 20:45:00,4.29,5580.80,,,,,
7253,07/14/2025 20:50:00,4.46,5191.68,,,,,
7254,07/14/2025 20:55:00,4.46,4674.56,,,,,
7255,07/14/2025 21:00:00,4.12,4501.76,,,,,
7256,07/14/2025 21:05:00,3.86,3959.04,,,,,
7257,07/14/2025 21:10:00,3.34,2912.00,,,,,
7258,07/14/2025 21:15:00,2.91,2487.68,,,,,
7259,07/14/2025 21:20:00,2.70,2369.28,,,,,
7260,07/14/2025 21:25:00,2.57,1761.92,,,,,
7261,07/14/2025 21:30:00,2.66,1492.48,,,,,
7262,07/14/2025 21:35:00,2.74,1328.64,,,,,
7263,07/14/2025 21:40:00,3.21,1160.64,,,,,
7264,07/14/2025 21:45:00,2.87,900.48,,,,,
7265,07/14/2025 21:50:00,2.87,704.32,,,,,
7266,07/14/2025 21:55:00,2.61,536.96,,,,,
7267,07/14/2025 22:00:00,2.49,392.80,,,,,
7268,07/14/2025 22:05:00,2.14,274.48,,,,,
7269,07/14/2025 22:10:00,2.06,194.32,,,,,
7270,07/14/2025 22:15:00,2.27,134.48,,,,,
7271,07/14/2025 22:20:00,2.14,90.76,,,,,
7272,07/14/2025 22:25:00,2.14,59.60,,,,,
7273,07/14/2025 22:30:00,2.70,38.29,,,,,
7274,07/14/2025 22:35:00,2.57,25.78,,,,,
7275,07/14/2025 22:40:00,2.53,17.95,,,,,
7276,07/14/2025 22:45:00,2.49,12.39,,,,,
7277,07/14/2025 22:50:00,2.27,8.41,,,,,
7278,07/14/2025 22:55:00,2.23,5.75,,,,,
7279,07/14/2025 23:00:00,2.61,3.98,,,,,
7280,07/14/2025 23:05:00,3.00,2.65,,,,,
7281,07/14/2025 23:10:00,3.30,1.77,,,,,
7282,07/14/2025 23:15:00,3.04,1.32,,,,,
7283,07/14/2025 23:20:00,2.53,0.88,,,,,
7284,07/14/2025 23:25:00,2.14,0.66,,,,,
7285,07/14/2025 23:30:00,2.66,0.44,,,,,
7286,07/14/2025 23:35:00,2.61,0.22,,,,,
7287,07/14/2025 23:40:00,2.87,0.00,,,,,
7288,07/14/2025 23:45:00,2.91,0.00,,,,,
7289,07/14/2025 23:50:00,2.36,0.00,,,,,
7290,07/14/2025 23:55:00,2.01,0.00,,,,,
7291,07/15/2025 00:00:00,1.80,0.00,,,,,
7292,07/15/2025 00:05:00,1.76,0.00,,,,,
7293,07/15/2025 00:10:00,1.80,0.00,,,,,
7294,07/15/2025 00:15:00,1.76,0.00,,,,,
7295,07/15/2025 00:20:00,1.76,0.66,,,,,
7296,07/15/2025 00:25:00,2.10,0.00,,,,,
7297,07/15/2025 00:30:00,2.19,0.00,,,,,
7298,07/15/2025 00:35:00,2.01,0.00,,,,,
7299,07/15/2025 00:40:00,1.80,0.00,,,,,
7300,07/15/2025 00:45:00,1.84,0.00,,,,,
7301,07/15/2025 00:50:00,2.23,0.00,,,,,
7302,07/15/2025 00:55:00,1.97,0.00,,,,,
7303,07/15/2025 01:00:00,1.37,0.00,,,,,
7304,07/15/2025 01:05:00,1.37,0.00,,,,,
7305,07/15/2025 01:10:00,1.16,0.00,,,,,
7306,07/15/2025 01:15:00,1.28,0.00,,,,,
7307,07/15/2025 01:20:00,1.54,0.00,,,,,
7308,07/15/2025 01:25:00,1.50,0.00,,,,,
7309,07/15/2025 01:30:00,1.28,0.00,,,,,
7310,07/15/2025 01:35:00,1.46,0.00,,,,,
7311,07/15/2025 01:40:00,1.58,0.00,,,,,
7312,07/15/2025 01:45:00,1.93,0.00,,,,,
7313,07/15/2025 01:50:00,1.97,0.00,,,,,
7314,07/15/2025 01:55:00,1.97,0.00,,,,,
7315,07/15/2025 02:00:00,1.71,0.00,,,,,
7316,07/15/2025 02:05:00,1.76,0.00,,,,,
7317,07/15/2025 02:10:00,1.63,0.00,,,,,
7318,07/15/2025 02:15:00,1.76,0.00,,,,,
7319,07/15/2025 02:20:00,1.88,0.22,,,,,
7320,07/15/2025 02:25:00,1.76,0.22,,,,,
7321,07/15/2025 02:30:00,1.58,0.44,,,,,
7322,07/15/2025 02:35:00,1.71,0.44,,,,,
7323,07/15/2025 02:40:00,1.84,0.66,,,,,
7324,07/15/2025 02:45:00,1.67,0.88,,,,,
7325,07/15/2025 02:50:00,1.80,1.32,,,,,
7326,07/15/2025 02:55:00,2.10,1.77,,,,,
7327,07/15/2025 03:00:00,2.31,2.43,,,,,
7328,07/15/2025 03:05:00,2.31,3.76,,,,,
7329,07/15/2025 03:10:00,1.97,5.53,,,,,
7330,07/15/2025 03:15:00,1.63,7.96,,,,,
7331,07/15/2025 03:20:00,1.46,11.95,,,,,
7332,07/15/2025 03:25:00,1.54,18.17,,,,,
7333,07/15/2025 03:30:00,1.58,27.11,,,,,
7334,07/15/2025 03:35:00,1.46,44.04,,,,,
7335,07/15/2025 03:40:00,1.50,72.48,,,,,
7336,07/15/2025 03:45:00,1.28,108.68,,,,,
7337,07/15/2025 03:50:00,1.24,153.28,,,,,
7338,07/15/2025 03:55:00,1.03,222.64,,,,,
7339,07/15/2025 04:00:00,1.16,332.16,,,,,
7340,07/15/2025 04:05:00,1.54,448.80,,,,,
7341,07/15/2025 04:10:00,2.19,584.32,,,,,
7342,07/15/2025 04:15:00,2.53,778.24,,,,,
7343,07/15/2025 04:20:00,2.79,1041.92,,,,,
7344,07/15/2025 04:25:00,2.70,1226.24,,,,,
7345,07/15/2025 04:30:00,2.87,1439.36,,,,,
7346,07/15/2025 04:35:00,2.96,1711.36,,,,,
7347,07/15/2025 04:40:00,2.66,2013.44,,,,,
7348,07/15/2025 04:45:00,2.57,2478.72,,,,,
7349,07/15/2025 04:50:00,2.23,2900.48,,,,,
7350,07/15/2025 04:55:00,2.27,3694.08,,,,,
7351,07/15/2025 05:00:00,2.40,4497.92,,,,,
7352,07/15/2025 05:05:00,2.53,6515.20,,,,,
7353,07/15/2025 05:10:00,2.74,6807.04,,,,,
7354,07/15/2025 05:15:00,2.87,6842.88,,,,,
7355,07/15/2025 05:20:00,3.82,11217.92,,,,,
7356,07/15/2025 05:25:00,4.16,10567.68,,,,,
7357,07/15/2025 05:30:00,4.33,14248.96,,,,,
7358,07/15/2025 05:35:00,3.43,8903.68,,,,,
7359,07/15/2025 05:40:00,3.09,9144.32,,,,,
7360,07/15/2025 05:45:00,3.34,10536.96,,,,,
7361,07/15/2025 05:50:00,4.20,13158.40,,,,,
7362,07/15/2025 05:55:00,5.06,19747.84,,,,,
7363,07/15/2025 06:00:00,5.27,14602.24,,,,,
7364,07/15/2025 06:05:00,5.62,15800.32,,,,,
7365,07/15/2025 06:10:00,5.70,16552.96,,,,,
7366,07/15/2025 06:15:00,6.09,17003.52,,,,,
7367,07/15/2025 06:20:00,6.39,16112.64,,,,,
7368,07/15/2025 06:25:00,6.48,16220.16,,,,,
7369,07/15/2025 06:30:00,5.45,16742.40,,,,,
7370,07/15/2025 06:35:00,5.96,20500.48,,,,,
7371,07/15/2025 06:40:00,6.82,20531.20,,,,,
7372,07/15/2025 06:45:00,7.16,17981.44,,,,,
7373,07/15/2025 06:50:00,7.59,19957.76,,,,,
7374,07/15/2025 06:55:00,7.76,21626.88,,,,,
7375,07/15/2025 07:00:00,7.08,22599.68,,,,,
7376,07/15/2025 07:05:00,7.12,23787.52,,,,,
7377,07/15/2025 07:10:00,7.85,24698.88,,,,,
7378,07/15/2025 07:15:00,9.18,25559.04,,,,,
7379,07/15/2025 07:20:00,9.65,25507.84,,,,,
7380,07/15/2025 07:25:00,9.05,26398.72,,,,,
7381,07/15/2025 07:30:00,8.15,26818.56,,,,,
7382,07/15/2025 07:35:00,7.33,28569.60,,,,,
7383,07/15/2025 07:40:00,6.60,29900.80,,,,,
7384,07/15/2025 07:45:00,6.48,30996.48,,,,,
7385,07/15/2025 07:50:00,6.56,34242.56,,,,,
7386,07/15/2025 07:55:00,6.86,34816.00,,,,,
7387,07/15/2025 08:00:00,7.08,35133.44,,,,,
7388,07/15/2025 08:05:00,7.33,35297.28,,,,,
7389,07/15/2025 08:10:00,7.81,38881.28,,,,,
7390,07/15/2025 08:15:00,9.26,45547.52,,,,,
7391,07/15/2025 08:20:00,11.32,57671.68,,,,,
7392,07/15/2025 08:25:00,10.85,56893.44,,,,,
7393,07/15/2025 08:30:00,11.88,71413.76,,,,,
7394,07/15/2025 08:35:00,13.12,61419.52,,,,,
7395,07/15/2025 08:40:00,11.15,51752.96,,,,,
7396,07/15/2025 08:45:00,10.85,54108.16,,,,,
7397,07/15/2025 08:50:00,10.64,53841.92,,,,,
7398,07/15/2025 08:55:00,10.72,54743.04,,,,,
7399,07/15/2025 09:00:00,11.75,59658.24,,,,,
7400,07/15/2025 09:05:00,12.82,61992.96,,,,,
7401,07/15/2025 09:10:00,14.50,64061.44,,,,,
7402,07/15/2025 09:15:00,17.24,87040.00,,,,,
7403,07/15/2025 09:20:00,17.11,63774.72,,,,,
7404,07/15/2025 09:25:00,13.38,47144.96,,,,,
7405,07/15/2025 09:30:00,10.81,41379.84,,,,,
7406,07/15/2025 09:35:00,10.12,48721.92,,,,,
7407,07/15/2025 09:40:00,14.11,79237.12,,,,,
7408,07/15/2025 09:45:00,20.03,92487.68,,,,,
7409,07/15/2025 09:50:00,25.01,86302.72,,,,,
7410,07/15/2025 09:55:00,20.80,71966.72,,,,,
7411,07/15/2025 10:00:00,19.26,79011.84,,,,,
7412,07/15/2025 10:05:00,19.56,65454.08,,,,,
7413,07/15/2025 10:10:00,22.73,113049.60,,,,,
7414,07/15/2025 10:15:00,28.70,97443.84,,,,,
7415,07/15/2025 10:20:00,30.33,114442.24,,,,,
7416,07/15/2025 10:25:00,29.77,110264.32,,,,,
7417,07/15/2025 10:30:00,27.88,113254.40,,,,,
7418,07/15/2025 10:35:00,20.63,84172.80,,,,,
7419,07/15/2025 10:40:00,21.53,97239.04,,,,,
7420,07/15/2025 10:45:00,27.84,121815.04,,,,,
7421,07/15/2025 10:50:00,30.41,107192.32,,,,,
7422,07/15/2025 10:55:00,29.60,117964.80,,,,,
7423,07/15/2025 11:00:00,29.60,147537.92,,,,,
7424,07/15/2025 11:05:00,25.31,138240.00,,,,,
7425,07/15/2025 11:10:00,26.47,104529.92,,,,,
7426,07/15/2025 11:15:00,19.30,75694.08,,,,,
7427,07/15/2025 11:20:00,19.52,94904.32,,,,,
7428,07/15/2025 11:25:00,17.24,86917.12,,,,,
7429,07/15/2025 11:30:00,21.75,115179.52,,,,,
7430,07/15/2025 11:35:00,20.50,79605.76,,,,,
7431,07/15/2025 11:40:00,13.94,58470.40,,,,,
7432,07/15/2025 11:45:00,12.14,52715.52,,,,,
7433,07/15/2025 11:50:00,17.84,113704.96,,,,,
7434,07/15/2025 11:55:00,20.68,123084.80,,,,,
7435,07/15/2025 12:00:00,16.47,66744.32,,,,,
7436,07/15/2025 12:05:00,11.71,56156.16,,,,,
7437,07/15/2025 12:10:00,13.34,68485.12,,,,,
7438,07/15/2025 12:15:00,13.68,77598.72,,,,,
7439,07/15/2025 12:20:00,14.37,85442.56,,,,,
7440,07/15/2025 12:25:00,14.67,77803.52,,,,,
7441,07/15/2025 12:30:00,14.50,74362.88,,,,,
7442,07/15/2025 12:35:00,13.81,72949.76,,,,,
7443,07/15/2025 12:40:00,16.47,83087.36,,,,,
7444,07/15/2025 12:45:00,16.60,96010.24,,,,,
7445,07/15/2025 12:50:00,16.90,100966.40,,,,,
7446,07/15/2025 12:55:00,16.26,94126.08,,,,,
7447,07/15/2025 13:00:00,15.40,91914.24,,,,,
7448,07/15/2025 13:05:00,14.93,91176.96,,,,,
7449,07/15/2025 13:10:00,16.90,102236.16,,,,,
7450,07/15/2025 13:15:00,17.37,103587.84,,,,,
7451,07/15/2025 13:20:00,16.99,93020.16,,,,,
7452,07/15/2025 13:25:00,16.17,89415.68,,,,,
7453,07/15/2025 13:30:00,14.15,71024.64,,,,,
7454,07/15/2025 13:35:00,18.06,121241.60,,,,,
7455,07/15/2025 13:40:00,18.92,106536.96,,,,,
7456,07/15/2025 13:45:00,19.00,102686.72,,,,,
7457,07/15/2025 13:50:00,17.89,106536.96,,,,,
7458,07/15/2025 13:55:00,19.99,110919.68,,,,,
7459,07/15/2025 14:00:00,19.73,88596.48,,,,,
7460,07/15/2025 14:05:00,18.53,95846.40,,,,,
7461,07/15/2025 14:10:00,18.10,85237.76,,,,,
7462,07/15/2025 14:15:00,19.30,101335.04,,,,,
7463,07/15/2025 14:20:00,19.90,96501.76,,,,,
7464,07/15/2025 14:25:00,19.17,93675.52,,,,,
7465,07/15/2025 14:30:00,20.42,93020.16,,,,,
7466,07/15/2025 14:35:00,21.10,108707.84,,,,,
7467,07/15/2025 14:40:00,22.65,128163.84,,,,,
7468,07/15/2025 14:45:00,22.43,130621.44,,,,,
7469,07/15/2025 14:50:00,23.03,104857.60,,,,,
7470,07/15/2025 14:55:00,22.52,84172.80,,,,,
7471,07/15/2025 15:00:00,20.68,87572.48,,,,,
7472,07/15/2025 15:05:00,19.43,103710.72,,,,,
7473,07/15/2025 15:10:00,18.62,92446.72,,,,,
7474,07/15/2025 15:15:00,18.10,78172.16,,,,,
7475,07/15/2025 15:20:00,18.83,86753.28,,,,,
7476,07/15/2025 15:25:00,20.03,94248.96,,,,,
7477,07/15/2025 15:30:00,21.45,99819.52,,,,,
7478,07/15/2025 15:35:00,21.92,89784.32,,,,,
7479,07/15/2025 15:40:00,20.03,73973.76,,,,,
7480,07/15/2025 15:45:00,17.84,64983.04,,,,,
7481,07/15/2025 15:50:00,13.85,54046.72,,,,,
7482,07/15/2025 15:55:00,11.58,47472.64,,,,,
7483,07/15/2025 16:00:00,15.66,87859.20,,,,,
7484,07/15/2025 16:05:00,15.96,69775.36,,,,,
7485,07/15/2025 16:10:00,14.67,43315.20,,,,,
7486,07/15/2025 16:15:00,10.85,51814.40,,,,,
7487,07/15/2025 16:20:00,9.48,42147.84,,,,,
7488,07/15/2025 16:25:00,14.97,81817.60,,,,,
7489,07/15/2025 16:30:00,14.75,79155.20,,,,,
7490,07/15/2025 16:35:00,16.90,78684.16,,,,,
7491,07/15/2025 16:40:00,14.67,67112.96,,,,,
7492,07/15/2025 16:45:00,12.70,46264.32,,,,,
7493,07/15/2025 16:50:00,14.80,63877.12,,,,,
7494,07/15/2025 16:55:00,15.74,57651.20,,,,,
7495,07/15/2025 17:00:00,15.61,59412.48,,,,,
7496,07/15/2025 17:05:00,15.70,55296.00,,,,,
7497,07/15/2025 17:10:00,15.57,56545.28,,,,,
7498,07/15/2025 17:15:00,15.36,54886.40,,,,,
7499,07/15/2025 17:20:00,14.41,52981.76,,,,,
7500,07/15/2025 17:25:00,14.11,52244.48,,,,,
7501,07/15/2025 17:30:00,13.60,49950.72,,,,,
7502,07/15/2025 17:35:00,13.43,47943.68,,,,,
7503,07/15/2025 17:40:00,12.87,48947.20,,,,,
7504,07/15/2025 17:45:00,12.40,49582.08,,,,,
7505,07/15/2025 17:50:00,11.19,34990.08,,,,,
7506,07/15/2025 17:55:00,11.28,44236.80,,,,,
7507,07/15/2025 18:00:00,10.98,39608.32,,,,,
7508,07/15/2025 18:05:00,10.68,39178.24,,,,,
7509,07/15/2025 18:10:00,9.69,34396.16,,,,,
7510,07/15/2025 18:15:00,8.88,30699.52,,,,,
7511,07/15/2025 18:20:00,8.71,34355.20,,,,,
7512,07/15/2025 18:25:00,7.93,24217.60,,,,,
7513,07/15/2025 18:30:00,7.81,30474.24,,,,,
7514,07/15/2025 18:35:00,8.79,38789.12,,,,,
7515,07/15/2025 18:40:00,8.06,27699.20,,,,,
7516,07/15/2025 18:45:00,7.81,28497.92,,,,,
7517,07/15/2025 18:50:00,6.99,22538.24,,,,,
7518,07/15/2025 18:55:00,6.73,23377.92,,,,,
