#,Date-Time (AKDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,Stopped,End of File
5304,07/05/2025 02:45:00,2.96,,,,,,
5305,07/05/2025 02:50:00,3.21,,,,,,
5306,07/05/2025 02:55:00,3.04,,,,,,
5307,07/05/2025 03:00:00,2.91,,,,,,
5308,07/05/2025 03:05:00,3.21,,,,,,
5309,07/05/2025 03:10:00,3.43,,,,,,
5310,07/05/2025 03:15:00,3.04,,,,,,
5311,07/05/2025 03:20:00,2.91,,,,,,
5312,07/05/2025 03:25:00,3.04,,,,,,
5313,07/05/2025 03:30:00,2.91,,,,,,
5314,07/05/2025 03:35:00,3.30,,,,,,
5315,07/05/2025 03:40:00,3.26,,,,,,
5316,07/05/2025 03:45:00,2.96,,,,,,
5317,07/05/2025 03:50:00,2.44,,,,,,
5318,07/05/2025 03:55:00,2.66,,,,,,
5319,07/05/2025 04:00:00,2.27,,,,,,
5320,07/05/2025 04:05:00,2.19,,,,,,
5321,07/05/2025 04:10:00,2.27,,,,,,
5322,07/05/2025 04:15:00,2.27,,,,,,
5323,07/05/2025 04:20:00,2.27,,,,,,
5324,07/05/2025 04:25:00,2.36,,,,,,
5325,07/05/2025 04:30:00,2.36,,,,,,
5326,07/05/2025 04:35:00,2.53,,,,,,
5327,07/05/2025 04:40:00,2.57,,,,,,
5328,07/05/2025 04:45:00,2.53,,,,,,
5329,07/05/2025 04:50:00,2.53,,,,,,
5330,07/05/2025 04:55:00,2.49,,,,,,
5331,07/05/2025 05:00:00,2.57,,,,,,
5332,07/05/2025 05:05:00,2.66,,,,,,
5333,07/05/2025 05:10:00,3.00,,,,,,
5334,07/05/2025 05:15:00,3.13,,,,,,
5335,07/05/2025 05:20:00,3.13,,,,,,
5336,07/05/2025 05:25:00,3.21,,,,,,
5337,07/05/2025 05:30:00,3.30,,,,,,
5338,07/05/2025 05:35:00,3.26,,,,,,
5339,07/05/2025 05:40:00,3.17,,,,,,
5340,07/05/2025 05:45:00,3.47,,,,,,
5341,07/05/2025 05:50:00,3.64,,,,,,
5342,07/05/2025 05:55:00,3.99,,,,,,
5343,07/05/2025 06:00:00,4.03,,,,,,
5344,07/05/2025 06:05:00,4.16,,,,,,
5345,07/05/2025 06:10:00,4.84,,,,,,
5346,07/05/2025 06:15:00,4.97,,,,,,
5347,07/05/2025 06:20:00,4.76,,,,,,
5348,07/05/2025 06:25:00,4.67,,,,,,
5349,07/05/2025 06:30:00,4.89,,,,,,
5350,07/05/2025 06:35:00,4.67,,,,,,
5351,07/05/2025 06:40:00,4.67,,,,,,
5352,07/05/2025 06:45:00,4.63,,,,,,
5353,07/05/2025 06:50:00,4.63,,,,,,
5354,07/05/2025 06:55:00,4.59,,,,,,
5355,07/05/2025 07:00:00,7.20,,,,,,
5356,07/05/2025 07:05:00,7.76,,,,,,
5357,07/05/2025 07:10:00,9.69,,,,,,
5358,07/05/2025 07:15:00,8.92,,,,,,
5359,07/05/2025 07:20:00,8.75,,,,,,
5360,07/05/2025 07:25:00,8.11,,,,,,
5361,07/05/2025 07:30:00,7.42,,,,,,
5362,07/05/2025 07:35:00,8.23,,,,,,
5363,07/05/2025 07:40:00,7.81,,,,,,
5364,07/05/2025 07:45:00,7.81,,,,,,
5365,07/05/2025 07:50:00,6.99,,,,,,
5366,07/05/2025 07:55:00,6.86,,,,,,
5367,07/05/2025 08:00:00,6.90,,,,,,
5368,07/05/2025 08:05:00,7.03,,,,,,
5369,07/05/2025 08:10:00,7.08,,,,,,
5370,07/05/2025 08:15:00,6.78,,,,,,
5371,07/05/2025 08:20:00,6.13,,,,,,
5372,07/05/2025 08:25:00,5.75,,,,,,
5373,07/05/2025 08:30:00,5.62,,,,,,
5374,07/05/2025 08:35:00,5.49,,,,,,
5375,07/05/2025 08:40:00,5.75,,,,,,
5376,07/05/2025 08:45:00,5.66,,,,,,
5377,07/05/2025 08:50:00,6.05,,,,,,
5378,07/05/2025 08:55:00,6.00,,,,,,
5379,07/05/2025 09:00:00,5.53,,,,,,
5380,07/05/2025 09:05:00,5.19,,,,,,
5381,07/05/2025 09:10:00,4.67,,,,,,
5382,07/05/2025 09:15:00,4.97,,,,,,
5383,07/05/2025 09:20:00,5.06,,,,,,
5384,07/05/2025 09:25:00,4.67,,,,,,
5385,07/05/2025 09:30:00,4.37,,,,,,
5386,07/05/2025 09:35:00,4.12,,,,,,
5387,07/05/2025 09:40:00,3.86,,,,,,
5388,07/05/2025 09:45:00,3.77,,,,,,
5389,07/05/2025 09:50:00,4.12,,,,,,
5390,07/05/2025 09:55:00,4.29,,,,,,
5391,07/05/2025 10:00:00,4.20,,,,,,
5392,07/05/2025 10:05:00,3.99,,,,,,
5393,07/05/2025 10:10:00,3.21,,,,,,
5394,07/05/2025 10:15:00,3.99,,,,,,
5395,07/05/2025 10:20:00,3.94,,,,,,
5396,07/05/2025 10:25:00,3.69,,,,,,
5397,07/05/2025 10:30:00,3.60,,,,,,
5398,07/05/2025 10:35:00,3.60,,,,,,
5399,07/05/2025 10:40:00,3.60,,,,,,
5400,07/05/2025 10:45:00,3.39,,,,,,
5401,07/05/2025 10:50:00,3.17,,,,,,
5402,07/05/2025 10:55:00,2.91,,,,,,
5403,07/05/2025 11:00:00,2.70,,,,,,
5404,07/05/2025 11:05:00,3.09,,,,,,
5405,07/05/2025 11:10:00,3.34,,,,,,
5406,07/05/2025 11:15:00,3.47,,,,,,
5407,07/05/2025 11:20:00,3.34,,,,,,
5408,07/05/2025 11:25:00,3.13,,,,,,
5409,07/05/2025 11:30:00,3.73,,,,,,
5410,07/05/2025 11:35:00,3.52,,,,,,
5411,07/05/2025 11:40:00,2.96,,,,,,
5412,07/05/2025 11:45:00,2.57,,,,,,
5413,07/05/2025 11:50:00,2.31,,,,,,
5414,07/05/2025 11:55:00,2.14,,,,,,
5415,07/05/2025 12:00:00,2.06,,,,,,
5416,07/05/2025 12:05:00,1.80,,,,,,
5417,07/05/2025 12:10:00,1.71,,,,,,
5418,07/05/2025 12:15:00,2.06,,,,,,
5419,07/05/2025 12:20:00,1.76,,,,,,
5420,07/05/2025 12:25:00,2.19,,,,,,
5421,07/05/2025 12:30:00,3.26,,,,,,
5422,07/05/2025 12:35:00,2.49,,,,,,
5423,07/05/2025 12:40:00,2.23,,,,,,
5424,07/05/2025 12:45:00,3.43,,,,,,
5425,07/05/2025 12:50:00,3.21,,,,,,
5426,07/05/2025 12:55:00,2.44,,,,,,
5427,07/05/2025 13:00:00,2.61,,,,,,
5428,07/05/2025 13:05:00,2.74,,,,,,
5429,07/05/2025 13:10:00,2.23,,,,,,
5430,07/05/2025 13:15:00,1.88,,,,,,
5431,07/05/2025 13:20:00,1.71,,,,,,
5432,07/05/2025 13:25:00,1.93,,,,,,
5433,07/05/2025 13:30:00,2.19,,,,,,
5434,07/05/2025 13:35:00,1.63,,,,,,
5435,07/05/2025 13:40:00,1.93,,,,,,
5436,07/05/2025 13:45:00,1.80,,,,,,
5437,07/05/2025 13:50:00,1.84,,,,,,
5438,07/05/2025 13:55:00,1.80,,,,,,
5439,07/05/2025 14:00:00,1.88,,,,,,
5440,07/05/2025 14:05:00,1.97,,,,,,
5441,07/05/2025 14:10:00,2.31,,,,,,
5442,07/05/2025 14:15:00,1.97,,,,,,
5443,07/05/2025 14:20:00,1.88,,,,,,
5444,07/05/2025 14:25:00,2.27,,,,,,
5445,07/05/2025 14:30:00,1.76,,,,,,
5446,07/05/2025 14:35:00,1.80,,,,,,
5447,07/05/2025 14:40:00,1.33,,,,,,
5448,07/05/2025 14:45:00,1.46,,,,,,
5449,07/05/2025 14:50:00,2.36,,,,,,
5450,07/05/2025 14:55:00,2.66,,,,,,
5451,07/05/2025 15:00:00,2.23,,,,,,
5452,07/05/2025 15:05:00,2.74,,,,,,
5453,07/05/2025 15:10:00,2.19,,,,,,
5454,07/05/2025 15:15:00,1.46,,,,,,
5455,07/05/2025 15:20:00,1.46,,,,,,
5456,07/05/2025 15:25:00,2.66,,,,,,
5457,07/05/2025 15:30:00,2.96,,,,,,
5458,07/05/2025 15:35:00,3.30,,,,,,
5459,07/05/2025 15:40:00,4.07,,,,,,
5460,07/05/2025 15:45:00,4.59,,,,,,
5461,07/05/2025 15:50:00,5.32,,,,,,
5462,07/05/2025 15:55:00,6.43,,,,,,
5463,07/05/2025 16:00:00,6.00,,,,,,
5464,07/05/2025 16:05:00,6.56,,,,,,
5465,07/05/2025 16:10:00,6.82,,,,,,
5466,07/05/2025 16:15:00,8.62,,,,,,
5467,07/05/2025 16:20:00,9.74,,,,,,
5468,07/05/2025 16:25:00,10.21,,,,,,
5469,07/05/2025 16:30:00,9.14,,,,,,
5470,07/05/2025 16:35:00,9.61,,,,,,
5471,07/05/2025 16:40:00,8.79,,,,,,
5472,07/05/2025 16:45:00,9.01,,,,,,
5473,07/05/2025 16:50:00,8.58,,,,,,
5474,07/05/2025 16:55:00,8.49,,,,,,
5475,07/05/2025 17:00:00,7.63,,,,,,
5476,07/05/2025 17:05:00,6.22,,,,,,
5477,07/05/2025 17:10:00,6.56,,,,,,
5478,07/05/2025 17:15:00,6.26,,,,,,
5479,07/05/2025 17:20:00,5.92,,,,,,
5480,07/05/2025 17:25:00,5.70,,,,,,
5481,07/05/2025 17:30:00,5.83,,,,,,
5482,07/05/2025 17:35:00,5.53,,,,,,
5483,07/05/2025 17:40:00,5.40,,,,,,
5484,07/05/2025 17:45:00,5.49,,,,,,
5485,07/05/2025 17:50:00,5.19,,,,,,
5486,07/05/2025 17:55:00,4.89,,,,,,
5487,07/05/2025 18:00:00,4.76,,,,,,
5488,07/05/2025 18:05:00,5.10,,,,,,
5489,07/05/2025 18:10:00,5.23,,,,,,
5490,07/05/2025 18:15:00,5.27,,,,,,
5491,07/05/2025 18:20:00,5.45,,,,,,
5492,07/05/2025 18:25:00,5.57,,,,,,
5493,07/05/2025 18:30:00,5.83,,,,,,
5494,07/05/2025 18:35:00,5.45,,,,,,
5495,07/05/2025 18:40:00,5.49,,,,,,
5496,07/05/2025 18:45:00,5.96,,,,,,
5497,07/05/2025 18:50:00,5.87,,,,,,
5498,07/05/2025 18:55:00,5.79,,,,,,
5499,07/05/2025 19:00:00,6.00,,,,,,
5500,07/05/2025 19:05:00,5.83,,,,,,
5501,07/05/2025 19:10:00,5.96,,,,,,
5502,07/05/2025 19:15:00,6.13,,,,,,
5503,07/05/2025 19:20:00,6.52,,,,,,
5504,07/05/2025 19:25:00,6.05,,,,,,
5505,07/05/2025 19:30:00,6.00,,,,,,
5506,07/05/2025 19:35:00,6.39,,,,,,
5507,07/05/2025 19:40:00,6.35,,,,,,
5508,07/05/2025 19:45:00,6.56,,,,,,
5509,07/05/2025 19:50:00,6.60,,,,,,
5510,07/05/2025 19:55:00,6.56,,,,,,
5511,07/05/2025 20:00:00,6.35,,,,,,
5512,07/05/2025 20:05:00,6.17,,,,,,
5513,07/05/2025 20:10:00,6.26,,,,,,
5514,07/05/2025 20:15:00,6.22,,,,,,
5515,07/05/2025 20:20:00,6.22,,,,,,
5516,07/05/2025 20:25:00,6.52,,,,,,
5517,07/05/2025 20:30:00,6.60,,,,,,
5518,07/05/2025 20:35:00,6.82,,,,,,
5519,07/05/2025 20:40:00,6.65,,,,,,
5520,07/05/2025 20:45:00,6.99,,,,,,
5521,07/05/2025 20:50:00,6.90,,,,,,
5522,07/05/2025 20:55:00,6.78,,,,,,
5523,07/05/2025 21:00:00,6.95,,,,,,
5524,07/05/2025 21:05:00,7.20,,,,,,
5525,07/05/2025 21:10:00,7.12,,,,,,
5526,07/05/2025 21:15:00,6.90,,,,,,
5527,07/05/2025 21:20:00,6.90,,,,,,
5528,07/05/2025 21:25:00,6.48,,,,,,
5529,07/05/2025 21:30:00,6.69,,,,,,
5530,07/05/2025 21:35:00,6.73,,,,,,
5531,07/05/2025 21:40:00,7.03,,,,,,
5532,07/05/2025 21:45:00,6.86,,,,,,
5533,07/05/2025 21:50:00,7.89,,,,,,
5534,07/05/2025 21:55:00,7.55,,,,,,
5535,07/05/2025 22:00:00,6.52,,,,,,
5536,07/05/2025 22:05:00,5.96,,,,,,
5537,07/05/2025 22:10:00,5.70,,,,,,
5538,07/05/2025 22:15:00,5.53,,,,,,
5539,07/05/2025 22:20:00,5.53,,,,,,
5540,07/05/2025 22:25:00,5.57,,,,,,
5541,07/05/2025 22:30:00,5.27,,,,,,
5542,07/05/2025 22:35:00,5.23,,,,,,
5543,07/05/2025 22:40:00,5.32,,,,,,
5544,07/05/2025 22:45:00,5.19,,,,,,
5545,07/05/2025 22:50:00,4.93,,,,,,
5546,07/05/2025 22:55:00,5.19,,,,,,
5547,07/05/2025 23:00:00,5.02,,,,,,
5548,07/05/2025 23:05:00,5.06,,,,,,
5549,07/05/2025 23:10:00,4.93,,,,,,
5550,07/05/2025 23:15:00,4.80,,,,,,
5551,07/05/2025 23:20:00,4.16,,,,,,
5552,07/05/2025 23:25:00,4.16,,,,,,
5553,07/05/2025 23:30:00,4.07,,,,,,
5554,07/05/2025 23:35:00,3.99,,,,,,
5555,07/05/2025 23:40:00,3.56,,,,,,
5556,07/05/2025 23:45:00,3.77,,,,,,
5557,07/05/2025 23:50:00,3.82,,,,,,
5558,07/05/2025 23:55:00,3.82,,,,,,
5559,07/06/2025 00:00:00,3.26,,,,,,
5560,07/06/2025 00:05:00,2.83,,,,,,
5561,07/06/2025 00:10:00,2.70,,,,,,
5562,07/06/2025 00:15:00,2.53,,,,,,
5563,07/06/2025 00:20:00,2.53,,,,,,
5564,07/06/2025 00:25:00,2.91,,,,,,
5565,07/06/2025 00:30:00,2.53,,,,,,
5566,07/06/2025 00:35:00,2.79,,,,,,
5567,07/06/2025 00:40:00,2.66,,,,,,
5568,07/06/2025 00:45:00,2.23,,,,,,
5569,07/06/2025 00:50:00,2.44,,,,,,
5570,07/06/2025 00:55:00,2.66,,,,,,
5571,07/06/2025 01:00:00,2.70,,,,,,
5572,07/06/2025 01:05:00,2.66,,,,,,
5573,07/06/2025 01:10:00,2.91,,,,,,
5574,07/06/2025 01:15:00,2.91,,,,,,
5575,07/06/2025 01:20:00,2.91,,,,,,
5576,07/06/2025 01:25:00,3.64,,,,,,
5577,07/06/2025 01:30:00,4.12,,,,,,
5578,07/06/2025 01:35:00,3.77,,,,,,
5579,07/06/2025 01:40:00,3.26,,,,,,
5580,07/06/2025 01:45:00,3.77,,,,,,
5581,07/06/2025 01:50:00,2.74,,,,,,
5582,07/06/2025 01:55:00,3.13,,,,,,
5583,07/06/2025 02:00:00,3.90,,,,,,
5584,07/06/2025 02:05:00,4.72,,,,,,
5585,07/06/2025 02:10:00,4.72,,,,,,
5586,07/06/2025 02:15:00,3.99,,,,,,
5587,07/06/2025 02:20:00,3.56,,,,,,
5588,07/06/2025 02:25:00,3.39,,,,,,
5589,07/06/2025 02:30:00,3.26,,,,,,
5590,07/06/2025 02:35:00,3.21,,,,,,
5591,07/06/2025 02:40:00,4.37,,,,,,
5592,07/06/2025 02:45:00,4.46,,,,,,
5593,07/06/2025 02:50:00,4.16,,,,,,
5594,07/06/2025 02:55:00,4.24,,,,,,
5595,07/06/2025 03:00:00,3.60,,,,,,
5596,07/06/2025 03:05:00,3.47,,,,,,
5597,07/06/2025 03:10:00,3.26,,,,,,
5598,07/06/2025 03:15:00,3.90,,,,,,
5599,07/06/2025 03:20:00,4.24,,,,,,
5600,07/06/2025 03:25:00,4.33,,,,,,
5601,07/06/2025 03:30:00,4.24,,,,,,
5602,07/06/2025 03:35:00,4.12,,,,,,
5603,07/06/2025 03:40:00,4.37,,,,,,
5604,07/06/2025 03:45:00,4.33,,,,,,
5605,07/06/2025 03:50:00,4.84,,,,,,
5606,07/06/2025 03:55:00,5.15,,,,,,
5607,07/06/2025 04:00:00,5.27,,,,,,
5608,07/06/2025 04:05:00,5.57,,,,,,
5609,07/06/2025 04:10:00,5.45,,,,,,
5610,07/06/2025 04:15:00,5.75,,,,,,
5611,07/06/2025 04:20:00,5.83,,,,,,
5612,07/06/2025 04:25:00,6.00,,,,,,
5613,07/06/2025 04:30:00,6.35,,,,,,
5614,07/06/2025 04:35:00,6.22,,,,,,
5615,07/06/2025 04:40:00,6.35,,,,,,
5616,07/06/2025 04:45:00,6.35,,,,,,
5617,07/06/2025 04:50:00,6.39,,,,,,
5618,07/06/2025 04:55:00,6.60,,,,,,
5619,07/06/2025 05:00:00,6.56,,,,,,
5620,07/06/2025 05:05:00,6.56,,,,,,
5621,07/06/2025 05:10:00,6.69,,,,,,
5622,07/06/2025 05:15:00,6.78,,,,,,
5623,07/06/2025 05:20:00,6.82,,,,,,
5624,07/06/2025 05:25:00,6.90,,,,,,
5625,07/06/2025 05:30:00,6.95,,,,,,
5626,07/06/2025 05:35:00,7.03,,,,,,
5627,07/06/2025 05:40:00,7.03,,,,,,
5628,07/06/2025 05:45:00,6.99,,,,,,
5629,07/06/2025 05:50:00,7.29,,,,,,
5630,07/06/2025 05:55:00,7.81,,,,,,
5631,07/06/2025 06:00:00,8.06,,,,,,
5632,07/06/2025 06:05:00,8.02,,,,,,
5633,07/06/2025 06:10:00,8.06,,,,,,
5634,07/06/2025 06:15:00,8.28,,,,,,
5635,07/06/2025 06:20:00,8.11,,,,,,
5636,07/06/2025 06:25:00,8.28,,,,,,
5637,07/06/2025 06:30:00,8.19,,,,,,
5638,07/06/2025 06:35:00,8.41,,,,,,
5639,07/06/2025 06:40:00,8.62,,,,,,
5640,07/06/2025 06:45:00,8.62,,,,,,
5641,07/06/2025 06:50:00,8.53,,,,,,
5642,07/06/2025 06:55:00,8.45,,,,,,
5643,07/06/2025 07:00:00,8.36,,,,,,
5644,07/06/2025 07:05:00,8.53,,,,,,
5645,07/06/2025 07:10:00,8.58,,,,,,
5646,07/06/2025 07:15:00,8.83,,,,,,
5647,07/06/2025 07:20:00,8.83,,,,,,
5648,07/06/2025 07:25:00,9.05,,,,,,
5649,07/06/2025 07:30:00,8.92,,,,,,
5650,07/06/2025 07:35:00,8.96,,,,,,
5651,07/06/2025 07:40:00,8.53,,,,,,
5652,07/06/2025 07:45:00,7.72,,,,,,
5653,07/06/2025 07:50:00,8.19,,,,,,
5654,07/06/2025 07:55:00,8.66,,,,,,
5655,07/06/2025 08:00:00,8.96,,,,,,
5656,07/06/2025 08:05:00,9.05,,,,,,
5657,07/06/2025 08:10:00,9.18,,,,,,
5658,07/06/2025 08:15:00,9.26,,,,,,
5659,07/06/2025 08:20:00,9.31,,,,,,
5660,07/06/2025 08:25:00,9.82,,,,,,
5661,07/06/2025 08:30:00,9.48,,,,,,
5662,07/06/2025 08:35:00,9.09,,,,,,
5663,07/06/2025 08:40:00,9.48,,,,,,
5664,07/06/2025 08:45:00,9.78,,,,,,
5665,07/06/2025 08:50:00,9.56,,,,,,
5666,07/06/2025 08:55:00,9.52,,,,,,
5667,07/06/2025 09:00:00,9.14,,,,,,
5668,07/06/2025 09:05:00,9.56,,,,,,
5669,07/06/2025 09:10:00,11.07,,,,,,
5670,07/06/2025 09:15:00,11.67,,,,,,
5671,07/06/2025 09:20:00,12.22,,,,,,
5672,07/06/2025 09:25:00,11.28,,,,,,
5673,07/06/2025 09:30:00,10.94,,,,,,
5674,07/06/2025 09:35:00,8.66,,,,,,
5675,07/06/2025 09:40:00,8.15,,,,,,
5676,07/06/2025 09:45:00,8.06,,,,,,
5677,07/06/2025 09:50:00,7.33,,,,,,
5678,07/06/2025 09:55:00,7.76,,,,,,
5679,07/06/2025 10:00:00,7.33,,,,,,
5680,07/06/2025 10:05:00,7.29,,,,,,
5681,07/06/2025 10:10:00,6.95,,,,,,
5682,07/06/2025 10:15:00,6.73,,,,,,
5683,07/06/2025 10:20:00,6.48,,,,,,
5684,07/06/2025 10:25:00,6.56,,,,,,
5685,07/06/2025 10:30:00,6.22,,,,,,
5686,07/06/2025 10:35:00,6.13,,,,,,
5687,07/06/2025 10:40:00,6.05,,,,,,
5688,07/06/2025 10:45:00,6.35,,,,,,
5689,07/06/2025 10:50:00,6.39,,,,,,
5690,07/06/2025 10:55:00,6.43,,,,,,
5691,07/06/2025 11:00:00,6.39,,,,,,
5692,07/06/2025 11:05:00,6.48,,,,,,
5693,07/06/2025 11:10:00,6.22,,,,,,
5694,07/06/2025 11:15:00,5.92,,,,,,
5695,07/06/2025 11:20:00,5.83,,,,,,
5696,07/06/2025 11:25:00,6.09,,,,,,
5697,07/06/2025 11:30:00,6.17,,,,,,
5698,07/06/2025 11:35:00,6.17,,,,,,
5699,07/06/2025 11:40:00,5.87,,,,,,
5700,07/06/2025 11:45:00,5.45,,,,,,
5701,07/06/2025 11:50:00,5.57,,,,,,
5702,07/06/2025 11:55:00,5.23,,,,,,
5703,07/06/2025 12:00:00,5.62,,,,,,
5704,07/06/2025 12:05:00,5.36,,,,,,
5705,07/06/2025 12:10:00,5.10,,,,,,
5706,07/06/2025 12:15:00,4.89,,,,,,
5707,07/06/2025 12:20:00,4.76,,,,,,
5708,07/06/2025 12:25:00,4.76,,,,,,
5709,07/06/2025 12:30:00,4.89,,,,,,
5710,07/06/2025 12:35:00,5.53,,,,,,
5711,07/06/2025 12:40:00,5.45,,,,,,
5712,07/06/2025 12:45:00,5.23,,,,,,
5713,07/06/2025 12:50:00,4.89,,,,,,
5714,07/06/2025 12:55:00,5.66,,,,,,
5715,07/06/2025 13:00:00,5.15,,,,,,
5716,07/06/2025 13:05:00,5.53,,,,,,
5717,07/06/2025 13:10:00,4.93,,,,,,
5718,07/06/2025 13:15:00,4.46,,,,,,
5719,07/06/2025 13:20:00,3.99,,,,,,
5720,07/06/2025 13:25:00,3.69,,,,,,
5721,07/06/2025 13:30:00,3.77,,,,,,
5722,07/06/2025 13:35:00,3.21,,,,,,
5723,07/06/2025 13:40:00,3.56,,,,,,
5724,07/06/2025 13:45:00,3.64,,,,,,
5725,07/06/2025 13:50:00,3.21,,,,,,
5726,07/06/2025 13:55:00,3.04,,,,,,
5727,07/06/2025 14:00:00,3.09,,,,,,
5728,07/06/2025 14:05:00,3.26,,,,,,
5729,07/06/2025 14:10:00,3.04,,,,,,
5730,07/06/2025 14:15:00,3.04,,,,,,
5731,07/06/2025 14:20:00,3.09,,,,,,
5732,07/06/2025 14:25:00,3.09,,,,,,
5733,07/06/2025 14:30:00,3.34,,,,,,
5734,07/06/2025 14:35:00,3.30,,,,,,
5735,07/06/2025 14:40:00,3.39,,,,,,
5736,07/06/2025 14:45:00,3.47,,,,,,
5737,07/06/2025 14:50:00,3.77,,,,,,
5738,07/06/2025 14:55:00,3.60,,,,,,
5739,07/06/2025 15:00:00,4.07,,,,,,
5740,07/06/2025 15:05:00,4.97,,,,,,
5741,07/06/2025 15:10:00,5.15,,,,,,
5742,07/06/2025 15:15:00,4.59,,,,,,
5743,07/06/2025 15:20:00,4.84,,,,,,
5744,07/06/2025 15:25:00,4.29,,,,,,
5745,07/06/2025 15:30:00,4.37,,,,,,
5746,07/06/2025 15:35:00,3.60,,,,,,
5747,07/06/2025 15:40:00,3.34,,,,,,
5748,07/06/2025 15:45:00,4.89,,,,,,
5749,07/06/2025 15:50:00,4.67,,,,,,
5750,07/06/2025 15:55:00,3.77,,,,,,
5751,07/06/2025 16:00:00,3.30,,,,,,
5752,07/06/2025 16:05:00,4.03,,,,,,
5753,07/06/2025 16:10:00,4.33,,,,,,
5754,07/06/2025 16:15:00,4.33,,,,,,
5755,07/06/2025 16:20:00,4.63,,,,,,
5756,07/06/2025 16:25:00,4.59,,,,,,
5757,07/06/2025 16:30:00,5.27,,,,,,
5758,07/06/2025 16:35:00,5.27,,,,,,
5759,07/06/2025 16:40:00,4.84,,,,,,
5760,07/06/2025 16:45:00,4.67,,,,,,
5761,07/06/2025 16:50:00,5.23,,,,,,
5762,07/06/2025 16:55:00,4.72,,,,,,
5763,07/06/2025 17:00:00,4.50,,,,,,
5764,07/06/2025 17:05:00,5.27,,,,,,
5765,07/06/2025 17:10:00,5.79,,,,,,
5766,07/06/2025 17:15:00,5.83,,,,,,
5767,07/06/2025 17:20:00,5.49,,,,,,
5768,07/06/2025 17:25:00,4.72,,,,,,
5769,07/06/2025 17:30:00,5.10,,,,,,
5770,07/06/2025 17:35:00,4.93,,,,,,
5771,07/06/2025 17:40:00,4.89,,,,,,
5772,07/06/2025 17:45:00,4.76,,,,,,
5773,07/06/2025 17:50:00,4.80,,,,,,
5774,07/06/2025 17:55:00,5.10,,,,,,
5775,07/06/2025 18:00:00,6.13,,,,,,
5776,07/06/2025 18:05:00,6.22,,,,,,
5777,07/06/2025 18:10:00,5.83,,,,,,
5778,07/06/2025 18:15:00,5.27,,,,,,
5779,07/06/2025 18:20:00,5.19,,,,,,
5780,07/06/2025 18:25:00,6.13,,,,,,
5781,07/06/2025 18:30:00,5.36,,,,,,
5782,07/06/2025 18:35:00,5.45,,,,,,
5783,07/06/2025 18:40:00,6.13,,,,,,
5784,07/06/2025 18:45:00,6.35,,,,,,
5785,07/06/2025 18:50:00,6.78,,,,,,
5786,07/06/2025 18:55:00,6.82,,,,,,
5787,07/06/2025 19:00:00,7.25,,,,,,
5788,07/06/2025 19:05:00,6.82,,,,,,
5789,07/06/2025 19:10:00,6.60,,,,,,
5790,07/06/2025 19:15:00,7.16,,,,,,
5791,07/06/2025 19:20:00,7.25,,,,,,
5792,07/06/2025 19:25:00,7.59,,,,,,
5793,07/06/2025 19:30:00,7.38,,,,,,
5794,07/06/2025 19:35:00,7.20,,,,,,
5795,07/06/2025 19:40:00,7.25,,,,,,
5796,07/06/2025 19:45:00,7.68,,,,,,
5797,07/06/2025 19:50:00,7.85,,,,,,
5798,07/06/2025 19:55:00,8.06,,,,,,
5799,07/06/2025 20:00:00,7.55,,,,,,
5800,07/06/2025 20:05:00,7.50,,,,,,
5801,07/06/2025 20:10:00,7.55,,,,,,
5802,07/06/2025 20:15:00,7.46,,,,,,
5803,07/06/2025 20:20:00,7.42,,,,,,
5804,07/06/2025 20:25:00,7.59,,,,,,
5805,07/06/2025 20:30:00,7.68,,,,,,
5806,07/06/2025 20:35:00,7.93,,,,,,
5807,07/06/2025 20:40:00,8.02,,,,,,
5808,07/06/2025 20:45:00,8.32,,,,,,
5809,07/06/2025 20:50:00,8.11,,,,,,
5810,07/06/2025 20:55:00,8.19,,,,,,
5811,07/06/2025 21:00:00,7.72,,,,,,
5812,07/06/2025 21:05:00,7.59,,,,,,
5813,07/06/2025 21:10:00,8.11,,,,,,
5814,07/06/2025 21:15:00,8.71,,,,,,
5815,07/06/2025 21:20:00,8.28,,,,,,
5816,07/06/2025 21:25:00,8.19,,,,,,
5817,07/06/2025 21:30:00,8.75,,,,,,
5818,07/06/2025 21:35:00,8.49,,,,,,
5819,07/06/2025 21:40:00,8.15,,,,,,
5820,07/06/2025 21:45:00,7.72,,,,,,
5821,07/06/2025 21:50:00,7.46,,,,,,
5822,07/06/2025 21:55:00,7.93,,,,,,
5823,07/06/2025 22:00:00,7.63,,,,,,
5824,07/06/2025 22:05:00,7.98,,,,,,
5825,07/06/2025 22:10:00,8.36,,,,,,
5826,07/06/2025 22:15:00,8.71,,,,,,
5827,07/06/2025 22:20:00,8.92,,,,,,
5828,07/06/2025 22:25:00,8.79,,,,,,
5829,07/06/2025 22:30:00,8.96,,,,,,
5830,07/06/2025 22:35:00,10.34,,,,,,
5831,07/06/2025 22:40:00,10.38,,,,,,
5832,07/06/2025 22:45:00,9.52,,,,,,
5833,07/06/2025 22:50:00,9.44,,,,,,
5834,07/06/2025 22:55:00,9.61,,,,,,
5835,07/06/2025 23:00:00,9.56,,,,,,
5836,07/06/2025 23:05:00,9.31,,,,,,
5837,07/06/2025 23:10:00,9.56,,,,,,
5838,07/06/2025 23:15:00,9.01,,,,,,
5839,07/06/2025 23:20:00,9.05,,,,,,
