#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
2019,07/01/2024 09:54:28,20.89,0.00,,,,,
2020,07/01/2024 09:59:28,20.98,0.00,,,,,
2021,07/01/2024 10:04:28,21.02,0.00,,,,,
2022,07/01/2024 10:09:28,21.02,0.00,,,,,
2023,07/01/2024 10:14:28,21.10,0.00,,,,,
2024,07/01/2024 10:19:28,21.10,0.00,,,,,
2025,07/01/2024 10:24:28,21.10,0.00,,,,,
2026,07/01/2024 10:29:28,21.10,0.00,,,,,
2027,07/01/2024 10:34:28,21.15,0.00,,,,,
2028,07/01/2024 10:39:28,21.10,0.00,,,,,
2029,07/01/2024 10:44:28,21.15,0.00,,,,,
2030,07/01/2024 10:49:28,21.19,0.00,,,,,
2031,07/01/2024 10:54:28,21.28,0.00,,,,,
2032,07/01/2024 10:59:28,21.32,0.00,,,,,
2033,07/01/2024 11:04:28,21.36,0.00,,,,,
2034,07/01/2024 11:09:28,21.45,0.00,,,,,
2035,07/01/2024 11:14:28,21.45,0.00,,,,,
2036,07/01/2024 11:19:28,21.49,0.00,,,,,
2037,07/01/2024 11:24:28,21.53,0.00,,,,,
2038,07/01/2024 11:29:28,21.58,0.00,,,,,
2039,07/01/2024 11:34:28,21.62,0.00,,,,,
2040,07/01/2024 11:39:28,21.62,0.00,,,,,
2041,07/01/2024 11:44:28,21.66,0.00,,,,,
2042,07/01/2024 11:49:28,21.66,0.00,,,,,
2043,07/01/2024 11:54:28,21.62,0.00,,,,,
2044,07/01/2024 11:59:28,21.62,0.00,,,,,
2045,07/01/2024 12:04:28,21.62,0.00,,,,,
2046,07/01/2024 12:09:28,21.66,0.00,,,,,
2047,07/01/2024 12:14:28,21.66,0.00,,,,,
2048,07/01/2024 12:19:28,21.62,0.00,,,,,
2049,07/01/2024 12:24:28,21.62,0.00,,,,,
2050,07/01/2024 12:29:28,21.66,0.00,,,,,
2051,07/01/2024 12:34:28,21.62,0.00,,,,,
2052,07/01/2024 12:39:28,21.58,0.00,,,,,
2053,07/01/2024 12:44:28,21.58,0.00,,,,,
2054,07/01/2024 12:49:28,21.58,0.00,,,,,
2055,07/01/2024 12:54:28,21.53,0.00,,,,,
2056,07/01/2024 12:59:28,21.53,0.00,,,,,
2057,07/01/2024 13:04:28,21.53,0.00,,,,,
2058,07/01/2024 13:09:28,21.53,0.00,,,,,
2059,07/01/2024 13:14:28,21.49,0.00,,,,,
2060,07/01/2024 13:19:28,21.49,0.00,,,,,
2061,07/01/2024 13:24:28,21.53,0.00,,,,,
2062,07/01/2024 13:29:28,21.49,0.00,,,,,
2063,07/01/2024 13:34:28,21.49,0.00,,,,,
2064,07/01/2024 13:39:28,21.49,0.00,,,,,
2065,07/01/2024 13:44:28,21.49,0.00,,,,,
2066,07/01/2024 13:49:28,21.53,0.00,,,,,
2067,07/01/2024 13:54:28,21.49,0.00,,,,,
2068,07/01/2024 13:59:28,21.45,0.00,,,,,
2069,07/01/2024 14:04:28,21.49,0.00,,,,,
2070,07/01/2024 14:09:28,21.45,0.00,,,,,
2071,07/01/2024 14:14:28,21.49,0.00,,,,,
2072,07/01/2024 14:19:28,21.45,0.00,,,,,
2073,07/01/2024 14:24:28,21.49,0.00,,,,,
2074,07/01/2024 14:29:28,21.45,0.00,,,,,
2075,07/01/2024 14:34:28,21.45,0.00,,,,,
2076,07/01/2024 14:39:28,21.45,0.00,,,,,
2077,07/01/2024 14:44:28,21.45,0.00,,,,,
2078,07/01/2024 14:49:28,21.45,0.00,,,,,
2079,07/01/2024 14:54:28,21.40,0.00,,,,,
2080,07/01/2024 14:59:28,21.40,0.00,,,,,
2081,07/01/2024 15:04:28,21.36,0.00,,,,,
2082,07/01/2024 15:09:28,21.45,0.00,,,,,
2083,07/01/2024 15:14:28,21.36,0.00,,,,,
2084,07/01/2024 15:19:28,21.36,0.00,,,,,
2085,07/01/2024 15:24:28,21.32,0.00,,,,,
2086,07/01/2024 15:29:28,21.36,0.00,,,,,
2087,07/01/2024 15:34:28,21.40,0.00,,,,,
2088,07/01/2024 15:39:28,21.40,0.00,,,,,
2089,07/01/2024 15:44:28,21.36,0.00,,,,,
2090,07/01/2024 15:49:28,21.40,0.00,,,,,
2091,07/01/2024 15:54:28,21.36,0.00,,,,,
2092,07/01/2024 15:59:28,21.36,0.00,,,,,
2093,07/01/2024 16:04:28,21.36,0.00,,,,,
2094,07/01/2024 16:09:28,21.36,0.00,,,,,
2095,07/01/2024 16:14:28,21.32,0.00,,,,,
2096,07/01/2024 16:19:28,21.32,0.00,,,,,
2097,07/01/2024 16:24:28,21.32,0.00,,,,,
2098,07/01/2024 16:29:28,21.28,0.00,,,,,
2099,07/01/2024 16:34:28,21.28,0.00,,,,,
2100,07/01/2024 16:39:28,21.32,0.00,,,,,
2101,07/01/2024 16:44:28,21.28,0.00,,,,,
2102,07/01/2024 16:49:28,21.28,0.00,,,,,
2103,07/01/2024 16:54:28,21.28,0.00,,,,,
2104,07/01/2024 16:59:28,21.28,0.00,,,,,
2105,07/01/2024 17:04:28,21.28,0.00,,,,,
2106,07/01/2024 17:09:28,21.23,0.00,,,,,
2107,07/01/2024 17:14:28,21.28,0.00,,,,,
2108,07/01/2024 17:19:28,21.28,0.00,,,,,
2109,07/01/2024 17:24:28,21.28,0.00,,,,,
2110,07/01/2024 17:29:28,21.23,0.00,,,,,
2111,07/01/2024 17:34:28,21.28,0.00,,,,,
2112,07/01/2024 17:39:28,21.19,0.00,,,,,
2113,07/01/2024 17:44:28,21.28,0.00,,,,,
2114,07/01/2024 17:49:28,21.23,0.00,,,,,
2115,07/01/2024 17:54:28,21.19,0.00,,,,,
2116,07/01/2024 17:59:28,21.23,0.00,,,,,
2117,07/01/2024 18:04:28,21.19,0.00,,,,,
2118,07/01/2024 18:09:28,21.19,0.00,,,,,
2119,07/01/2024 18:14:28,21.15,0.00,,,,,
2120,07/01/2024 18:19:28,21.10,0.00,,,,,
2121,07/01/2024 18:24:28,21.10,0.00,,,,,
2122,07/01/2024 18:29:28,21.10,0.00,,,,,
2123,07/01/2024 18:34:28,21.15,0.00,,,,,
2124,07/01/2024 18:39:28,21.15,0.00,,,,,
2125,07/01/2024 18:44:28,21.10,0.00,,,,,
2126,07/01/2024 18:49:28,21.10,0.00,,,,,
2127,07/01/2024 18:54:28,21.10,0.00,,,,,
2128,07/01/2024 18:59:28,21.10,0.00,,,,,
2129,07/01/2024 19:04:28,21.10,0.00,,,,,
2130,07/01/2024 19:09:28,21.06,0.00,,,,,
2131,07/01/2024 19:14:28,21.10,0.00,,,,,
2132,07/01/2024 19:19:28,21.06,0.00,,,,,
2133,07/01/2024 19:24:28,21.06,0.00,,,,,
2134,07/01/2024 19:29:28,21.06,0.00,,,,,
2135,07/01/2024 19:34:28,21.10,0.00,,,,,
2136,07/01/2024 19:39:28,21.06,0.00,,,,,
2137,07/01/2024 19:44:28,21.02,0.00,,,,,
2138,07/01/2024 19:49:28,20.98,0.00,,,,,
2139,07/01/2024 19:54:28,21.02,0.00,,,,,
2140,07/01/2024 19:59:28,20.93,0.00,,,,,
2141,07/01/2024 20:04:28,20.89,0.00,,,,,
2142,07/01/2024 20:09:28,20.85,0.00,,,,,
2143,07/01/2024 20:14:28,20.72,0.00,,,,,
2144,07/01/2024 20:19:28,20.72,0.00,,,,,
2145,07/01/2024 20:24:28,20.68,0.00,,,,,
2146,07/01/2024 20:29:28,20.63,0.00,,,,,
2147,07/01/2024 20:34:28,20.55,0.00,,,,,
2148,07/01/2024 20:39:28,20.50,0.00,,,,,
2149,07/01/2024 20:44:28,20.46,0.00,,,,,
2150,07/01/2024 20:49:28,20.50,0.00,,,,,
2151,07/01/2024 20:54:28,20.46,0.00,,,,,
2152,07/01/2024 20:59:28,20.46,0.00,,,,,
2153,07/01/2024 21:04:28,20.42,0.00,,,,,
2154,07/01/2024 21:09:28,20.37,0.00,,,,,
2155,07/01/2024 21:14:28,20.37,0.00,,,,,
2156,07/01/2024 21:19:28,20.33,0.00,,,,,
2157,07/01/2024 21:24:28,20.33,0.00,,,,,
2158,07/01/2024 21:29:28,20.29,0.00,,,,,
2159,07/01/2024 21:34:28,20.29,0.00,,,,,
2160,07/01/2024 21:39:28,20.29,0.00,,,,,
2161,07/01/2024 21:44:28,20.25,0.00,,,,,
2162,07/01/2024 21:49:28,20.29,0.00,,,,,
2163,07/01/2024 21:54:28,20.25,0.00,,,,,
2164,07/01/2024 21:59:28,20.25,0.00,,,,,
2165,07/01/2024 22:04:28,20.20,0.00,,,,,
2166,07/01/2024 22:09:28,20.37,0.00,,,,,
2167,07/01/2024 22:14:28,20.72,0.00,,,,,
2168,07/01/2024 22:19:28,21.15,0.00,,,,,
2169,07/01/2024 22:24:28,21.49,0.00,,,,,
2170,07/01/2024 22:29:28,21.75,0.00,,,,,
2171,07/01/2024 22:34:28,21.96,0.00,,,,,
2172,07/01/2024 22:39:28,22.01,0.00,,,,,
2173,07/01/2024 22:44:28,22.05,0.00,,,,,
2174,07/01/2024 22:49:28,22.09,0.00,,,,,
2175,07/01/2024 22:54:28,22.05,0.00,,,,,
2176,07/01/2024 22:59:28,22.05,0.00,,,,,
2177,07/01/2024 23:04:28,21.96,0.00,,,,,
2178,07/01/2024 23:09:28,21.96,0.00,,,,,
2179,07/01/2024 23:14:28,21.92,0.00,,,,,
2180,07/01/2024 23:19:28,21.88,0.00,,,,,
2181,07/01/2024 23:24:28,21.79,0.00,,,,,
2182,07/01/2024 23:29:28,21.79,0.00,,,,,
2183,07/01/2024 23:34:28,21.75,0.00,,,,,
2184,07/01/2024 23:39:28,21.66,0.00,,,,,
2185,07/01/2024 23:44:28,21.62,0.00,,,,,
2186,07/01/2024 23:49:28,21.58,0.00,,,,,
2187,07/01/2024 23:54:28,21.58,0.00,,,,,
2188,07/01/2024 23:59:28,21.45,0.00,,,,,
2189,07/02/2024 00:04:28,21.49,0.00,,,,,
2190,07/02/2024 00:09:28,21.40,0.00,,,,,
2191,07/02/2024 00:14:28,21.32,0.00,,,,,
2192,07/02/2024 00:19:28,21.32,0.00,,,,,
2193,07/02/2024 00:24:28,21.23,0.00,,,,,
2194,07/02/2024 00:29:28,21.23,0.00,,,,,
2195,07/02/2024 00:34:28,21.19,0.00,,,,,
2196,07/02/2024 00:39:28,21.19,0.00,,,,,
2197,07/02/2024 00:44:28,21.10,0.00,,,,,
2198,07/02/2024 00:49:28,21.15,0.00,,,,,
2199,07/02/2024 00:54:28,21.06,0.00,,,,,
2200,07/02/2024 00:59:28,21.10,0.00,,,,,
2201,07/02/2024 01:04:28,21.06,0.00,,,,,
2202,07/02/2024 01:09:28,21.02,0.00,,,,,
2203,07/02/2024 01:14:28,21.02,0.00,,,,,
2204,07/02/2024 01:19:28,20.98,0.00,,,,,
2205,07/02/2024 01:24:28,20.89,0.00,,,,,
2206,07/02/2024 01:29:28,20.89,0.00,,,,,
2207,07/02/2024 01:34:28,20.89,0.00,,,,,
2208,07/02/2024 01:39:28,20.80,0.00,,,,,
2209,07/02/2024 01:44:28,20.80,0.00,,,,,
2210,07/02/2024 01:49:28,20.76,0.00,,,,,
2211,07/02/2024 01:54:28,20.76,0.00,,,,,
2212,07/02/2024 01:59:28,20.72,0.00,,,,,
2213,07/02/2024 02:04:28,20.72,0.00,,,,,
2214,07/02/2024 02:09:28,20.68,0.00,,,,,
2215,07/02/2024 02:14:28,20.63,0.00,,,,,
2216,07/02/2024 02:19:28,20.63,0.00,,,,,
2217,07/02/2024 02:24:28,20.59,0.00,,,,,
2218,07/02/2024 02:29:28,20.59,0.00,,,,,
2219,07/02/2024 02:34:28,20.55,0.00,,,,,
2220,07/02/2024 02:39:28,20.55,0.00,,,,,
2221,07/02/2024 02:44:28,20.55,0.00,,,,,
2222,07/02/2024 02:49:28,20.50,0.00,,,,,
2223,07/02/2024 02:54:28,20.50,0.00,,,,,
2224,07/02/2024 02:59:28,20.50,0.00,,,,,
2225,07/02/2024 03:04:28,20.46,0.00,,,,,
2226,07/02/2024 03:09:28,20.46,0.00,,,,,
2227,07/02/2024 03:14:28,20.42,0.00,,,,,
2228,07/02/2024 03:19:28,20.42,0.00,,,,,
2229,07/02/2024 03:24:28,20.42,0.00,,,,,
2230,07/02/2024 03:29:28,20.37,0.00,,,,,
2231,07/02/2024 03:34:28,20.37,0.00,,,,,
2232,07/02/2024 03:39:28,20.37,0.00,,,,,
2233,07/02/2024 03:44:28,20.37,0.00,,,,,
2234,07/02/2024 03:49:28,20.37,0.00,,,,,
2235,07/02/2024 03:54:28,20.37,0.00,,,,,
2236,07/02/2024 03:59:28,20.33,0.00,,,,,
2237,07/02/2024 04:04:28,20.33,0.00,,,,,
2238,07/02/2024 04:09:28,20.33,0.00,,,,,
2239,07/02/2024 04:14:28,20.33,0.00,,,,,
2240,07/02/2024 04:19:28,20.29,0.00,,,,,
2241,07/02/2024 04:24:28,20.29,0.00,,,,,
2242,07/02/2024 04:29:28,20.29,0.00,,,,,
2243,07/02/2024 04:34:28,20.29,0.00,,,,,
2244,07/02/2024 04:39:28,20.25,0.00,,,,,
2245,07/02/2024 04:44:28,20.29,0.00,,,,,
2246,07/02/2024 04:49:28,20.29,0.00,,,,,
2247,07/02/2024 04:54:28,20.25,0.00,,,,,
2248,07/02/2024 04:59:28,20.25,0.00,,,,,
2249,07/02/2024 05:04:28,20.25,0.00,,,,,
2250,07/02/2024 05:09:28,20.25,0.00,,,,,
2251,07/02/2024 05:14:28,20.25,0.00,,,,,
2252,07/02/2024 05:19:28,20.25,0.00,,,,,
2253,07/02/2024 05:24:28,20.20,0.00,,,,,
2254,07/02/2024 05:29:28,20.20,0.00,,,,,
2255,07/02/2024 05:34:28,20.20,0.00,,,,,
2256,07/02/2024 05:39:28,20.20,0.00,,,,,
2257,07/02/2024 05:44:28,20.16,0.00,,,,,
2258,07/02/2024 05:49:28,20.16,0.00,,,,,
2259,07/02/2024 05:54:28,20.20,0.00,,,,,
2260,07/02/2024 05:59:28,20.16,0.00,,,,,
2261,07/02/2024 06:04:28,20.16,0.00,,,,,
2262,07/02/2024 06:09:28,20.16,0.00,,,,,
2263,07/02/2024 06:14:28,20.12,0.00,,,,,
2264,07/02/2024 06:19:28,20.12,0.00,,,,,
2265,07/02/2024 06:24:28,20.16,0.00,,,,,
2266,07/02/2024 06:29:28,20.12,0.00,,,,,
2267,07/02/2024 06:34:28,20.07,0.00,,,,,
2268,07/02/2024 06:39:28,20.12,0.00,,,,,
2269,07/02/2024 06:44:28,20.07,0.00,,,,,
2270,07/02/2024 06:49:28,20.12,0.00,,,,,
2271,07/02/2024 06:54:28,20.12,0.00,,,,,
2272,07/02/2024 06:59:28,20.12,0.00,,,,,
2273,07/02/2024 07:04:28,20.12,0.00,,,,,
2274,07/02/2024 07:09:28,20.16,0.00,,,,,
2275,07/02/2024 07:14:28,20.07,0.00,,,,,
2276,07/02/2024 07:19:28,20.07,0.00,,,,,
2277,07/02/2024 07:24:28,20.12,0.00,,,,,
2278,07/02/2024 07:29:28,20.07,0.00,,,,,
2279,07/02/2024 07:34:28,20.07,0.00,,,,,
2280,07/02/2024 07:39:28,20.03,0.00,,,,,
2281,07/02/2024 07:44:28,20.07,0.00,,,,,
2282,07/02/2024 07:49:28,20.12,0.00,,,,,
2283,07/02/2024 07:54:28,20.07,0.00,,,,,
2284,07/02/2024 07:59:28,20.03,0.00,,,,,
2285,07/02/2024 08:04:28,20.07,0.00,,,,,
2286,07/02/2024 08:09:28,20.07,0.00,,,,,
2287,07/02/2024 08:14:28,20.07,0.00,,,,,
2288,07/02/2024 08:19:28,20.07,0.00,,,,,
2289,07/02/2024 08:24:28,20.07,0.00,,,,,
2290,07/02/2024 08:29:28,20.03,0.00,,,,,
2291,07/02/2024 08:34:28,20.12,0.00,,,,,
2292,07/02/2024 08:39:28,20.12,0.00,,,,,
2293,07/02/2024 08:44:28,20.07,0.00,,,,,
2294,07/02/2024 08:49:28,20.12,0.00,,,,,
2295,07/02/2024 08:54:28,20.07,0.00,,,,,
2296,07/02/2024 08:59:28,20.07,0.00,,,,,
2297,07/02/2024 09:04:28,20.07,0.00,,,,,
2298,07/02/2024 09:09:28,20.07,0.00,,,,,
2299,07/02/2024 09:14:28,20.03,0.00,,,,,
2300,07/02/2024 09:19:28,19.95,0.00,,,,,
2301,07/02/2024 09:24:28,19.90,0.00,,,,,
2302,07/02/2024 09:29:28,19.86,0.00,,,,,
2303,07/02/2024 09:34:28,19.77,0.00,,,,,
2304,07/02/2024 09:39:28,19.69,0.00,,,,,
2305,07/02/2024 09:44:28,19.60,0.00,,,,,
2306,07/02/2024 09:49:28,19.47,0.00,,,,,
2307,07/02/2024 09:54:28,19.43,0.00,,,,,
2308,07/02/2024 09:59:28,19.35,0.00,,,,,
2309,07/02/2024 10:04:28,19.26,0.00,,,,,
2310,07/02/2024 10:09:28,19.17,0.00,,,,,
2311,07/02/2024 10:14:28,19.13,0.00,,,,,
2312,07/02/2024 10:19:28,19.05,0.00,,,,,
2313,07/02/2024 10:24:28,19.05,3.14,,,,,
2314,07/02/2024 10:29:28,18.92,3.34,,,,,
2315,07/02/2024 10:34:28,18.87,6.88,,,,,
2316,07/02/2024 10:39:28,18.87,3.93,,,,,
2317,07/02/2024 10:44:28,18.83,4.91,,,,,
2318,07/02/2024 10:49:28,18.83,4.52,,,,,
2319,07/02/2024 10:54:28,18.79,3.54,,,,,
2320,07/02/2024 10:59:28,18.79,7.86,,,,,
2321,07/02/2024 11:04:28,18.79,5.90,,,,,
2322,07/02/2024 11:09:28,18.74,7.86,,,,,
2323,07/02/2024 11:14:28,18.79,3.54,,,,,
2324,07/02/2024 11:19:28,18.79,4.72,,,,,
2325,07/02/2024 11:24:28,18.74,5.11,,,,,
2326,07/02/2024 11:29:28,18.79,5.11,,,,,
2327,07/02/2024 11:34:28,18.70,4.91,,,,,
2328,07/02/2024 11:39:28,18.79,1.77,,,,,
2329,07/02/2024 11:44:28,18.83,1.77,,,,,
2330,07/02/2024 11:49:28,18.83,3.54,,,,,
2331,07/02/2024 11:54:28,18.74,3.34,,,,,
2332,07/02/2024 11:59:28,18.74,5.31,,,,,
2333,07/02/2024 12:04:28,18.79,4.91,,,,,
2334,07/02/2024 12:09:28,18.83,4.52,,,,,
2335,07/02/2024 12:14:28,18.83,4.32,,,,,
2336,07/02/2024 12:19:28,18.87,7.08,,,,,
2337,07/02/2024 12:24:28,18.87,6.68,,,,,
2338,07/02/2024 12:29:28,18.83,4.72,,,,,
2339,07/02/2024 12:34:28,18.87,6.49,,,,,
2340,07/02/2024 12:39:28,18.87,6.88,,,,,
2341,07/02/2024 12:44:28,18.87,5.50,,,,,
2342,07/02/2024 12:49:28,18.83,5.90,,,,,
2343,07/02/2024 12:54:28,18.92,5.50,,,,,
2344,07/02/2024 12:59:28,18.87,7.27,,,,,
2345,07/02/2024 13:04:28,18.92,5.90,,,,,
2346,07/02/2024 13:09:28,18.96,3.14,,,,,
2347,07/02/2024 13:14:28,18.96,2.75,,,,,
2348,07/02/2024 13:19:28,18.96,3.34,,,,,
2349,07/02/2024 13:24:28,18.96,5.50,,,,,
2350,07/02/2024 13:29:28,19.00,6.88,,,,,
2351,07/02/2024 13:34:28,19.00,8.06,,,,,
2352,07/02/2024 13:39:28,19.05,7.86,,,,,
2353,07/02/2024 13:44:28,19.05,7.47,,,,,
2354,07/02/2024 13:49:28,19.05,8.26,,,,,
2355,07/02/2024 13:54:28,19.05,7.08,,,,,
2356,07/02/2024 13:59:28,19.09,6.68,,,,,
2357,07/02/2024 14:04:28,19.09,3.54,,,,,
2358,07/02/2024 14:09:28,19.00,3.34,,,,,
2359,07/02/2024 14:14:28,19.00,3.14,,,,,
2360,07/02/2024 14:19:28,19.09,3.93,,,,,
2361,07/02/2024 14:24:28,19.05,7.08,,,,,
2362,07/02/2024 14:29:28,19.09,7.47,,,,,
2363,07/02/2024 14:34:28,19.17,6.68,,,,,
2364,07/02/2024 14:39:28,19.09,7.67,,,,,
2365,07/02/2024 14:44:28,19.09,8.26,,,,,
2366,07/02/2024 14:49:28,19.17,5.90,,,,,
2367,07/02/2024 14:54:28,19.13,8.06,,,,,
2368,07/02/2024 14:59:28,19.13,7.27,,,,,
2369,07/02/2024 15:04:28,19.13,5.31,,,,,
2370,07/02/2024 15:09:28,19.17,7.86,,,,,
2371,07/02/2024 15:14:28,19.22,6.29,,,,,
2372,07/02/2024 15:19:28,19.17,7.27,,,,,
2373,07/02/2024 15:24:28,19.22,6.68,,,,,
2374,07/02/2024 15:29:28,19.17,6.68,,,,,
2375,07/02/2024 15:34:28,19.26,8.45,,,,,
2376,07/02/2024 15:39:28,19.26,6.49,,,,,
2377,07/02/2024 15:44:28,19.26,6.88,,,,,
2378,07/02/2024 15:49:28,19.30,7.67,,,,,
2379,07/02/2024 15:54:28,19.30,6.88,,,,,
2380,07/02/2024 15:59:28,19.35,11.80,,,,,
2381,07/02/2024 16:04:28,19.30,9.44,,,,,
2382,07/02/2024 16:09:28,19.35,9.83,,,,,
2383,07/02/2024 16:14:28,19.35,6.68,,,,,
2384,07/02/2024 16:19:28,19.35,5.11,,,,,
2385,07/02/2024 16:24:28,19.39,5.70,,,,,
2386,07/02/2024 16:29:28,19.39,4.91,,,,,
2387,07/02/2024 16:34:28,19.43,4.52,,,,,
2388,07/02/2024 16:39:28,19.39,5.90,,,,,
2389,07/02/2024 16:44:28,19.39,4.13,,,,,
2390,07/02/2024 16:49:28,19.43,4.52,,,,,
2391,07/02/2024 16:54:28,19.39,3.54,,,,,
2392,07/02/2024 16:59:28,19.43,3.73,,,,,
2393,07/02/2024 17:04:28,19.47,3.54,,,,,
2394,07/02/2024 17:09:28,19.47,3.14,,,,,
2395,07/02/2024 17:14:28,19.47,3.34,,,,,
2396,07/02/2024 17:19:28,19.47,3.34,,,,,
2397,07/02/2024 17:24:28,19.52,3.34,,,,,
2398,07/02/2024 17:29:28,19.52,3.14,,,,,
2399,07/02/2024 17:34:28,19.52,3.73,,,,,
2400,07/02/2024 17:39:28,19.52,3.34,,,,,
2401,07/02/2024 17:44:28,19.52,3.54,,,,,
2402,07/02/2024 17:49:28,19.56,3.54,,,,,
2403,07/02/2024 17:54:28,19.52,3.34,,,,,
2404,07/02/2024 17:59:28,19.43,3.14,,,,,
2405,07/02/2024 18:04:28,19.43,3.14,,,,,
2406,07/02/2024 18:09:28,19.39,2.75,,,,,
2407,07/02/2024 18:14:28,19.30,2.95,,,,,
2408,07/02/2024 18:19:28,19.30,2.75,,,,,
2409,07/02/2024 18:24:28,19.30,2.75,,,,,
2410,07/02/2024 18:29:28,19.26,2.75,,,,,
2411,07/02/2024 18:34:28,19.26,2.75,,,,,
2412,07/02/2024 18:39:28,19.22,2.75,,,,,
2413,07/02/2024 18:44:28,19.17,2.75,,,,,
2414,07/02/2024 18:49:28,19.09,2.55,,,,,
2415,07/02/2024 18:54:28,19.05,2.95,,,,,
2416,07/02/2024 18:59:28,19.05,2.36,,,,,
2417,07/02/2024 19:04:28,19.05,2.55,,,,,
2418,07/02/2024 19:09:28,19.09,2.55,,,,,
2419,07/02/2024 19:14:28,19.05,2.55,,,,,
2420,07/02/2024 19:19:28,19.05,2.36,,,,,
2421,07/02/2024 19:24:28,19.09,2.55,,,,,
2422,07/02/2024 19:29:28,19.00,2.55,,,,,
2423,07/02/2024 19:34:28,19.05,2.55,,,,,
2424,07/02/2024 19:39:28,18.96,2.55,,,,,
2425,07/02/2024 19:44:28,18.96,2.36,,,,,
2426,07/02/2024 19:49:28,18.96,2.16,,,,,
2427,07/02/2024 19:54:28,19.00,2.16,,,,,
2428,07/02/2024 19:59:28,18.92,2.16,,,,,
2429,07/02/2024 20:04:28,18.92,2.16,,,,,
2430,07/02/2024 20:09:28,18.87,2.16,,,,,
2431,07/02/2024 20:14:28,18.96,2.16,,,,,
2432,07/02/2024 20:19:28,18.87,2.36,,,,,
2433,07/02/2024 20:24:28,18.87,2.16,,,,,
2434,07/02/2024 20:29:28,18.92,2.16,,,,,
2435,07/02/2024 20:34:28,18.92,2.36,,,,,
2436,07/02/2024 20:39:28,19.00,2.16,,,,,
2437,07/02/2024 20:44:28,18.87,2.16,,,,,
2438,07/02/2024 20:49:28,18.87,2.16,,,,,
2439,07/02/2024 20:54:28,18.87,2.16,,,,,
2440,07/02/2024 20:59:28,18.92,1.96,,,,,
2441,07/02/2024 21:04:28,18.87,1.96,,,,,
2442,07/02/2024 21:09:28,18.87,1.96,,,,,
2443,07/02/2024 21:14:28,18.79,1.96,,,,,
2444,07/02/2024 21:19:28,18.83,1.96,,,,,
2445,07/02/2024 21:24:28,18.74,1.77,,,,,
2446,07/02/2024 21:29:28,18.74,1.96,,,,,
2447,07/02/2024 21:34:28,18.79,1.96,,,,,
2448,07/02/2024 21:39:28,18.74,1.77,,,,,
2449,07/02/2024 21:44:28,18.70,1.77,,,,,
2450,07/02/2024 21:49:28,18.74,1.77,,,,,
2451,07/02/2024 21:54:28,18.74,1.77,,,,,
2452,07/02/2024 21:59:28,18.70,0.00,,,,,
2453,07/02/2024 22:04:28,18.70,0.00,,,,,
2454,07/02/2024 22:09:28,18.70,0.00,,,,,
2455,07/02/2024 22:14:28,18.74,0.00,,,,,
2456,07/02/2024 22:19:28,18.74,0.00,,,,,
2457,07/02/2024 22:24:28,18.74,0.00,,,,,
2458,07/02/2024 22:29:28,18.74,0.00,,,,,
2459,07/02/2024 22:34:28,18.79,0.00,,,,,
2460,07/02/2024 22:39:28,18.79,0.00,,,,,
2461,07/02/2024 22:44:28,18.79,0.00,,,,,
2462,07/02/2024 22:49:28,18.74,0.00,,,,,
2463,07/02/2024 22:54:28,18.79,0.00,,,,,
2464,07/02/2024 22:59:28,18.74,0.00,,,,,
2465,07/02/2024 23:04:28,18.70,0.00,,,,,
2466,07/02/2024 23:09:28,18.70,0.00,,,,,
2467,07/02/2024 23:14:28,18.66,0.00,,,,,
2468,07/02/2024 23:19:28,18.66,0.00,,,,,
2469,07/02/2024 23:24:28,18.62,0.00,,,,,
2470,07/02/2024 23:29:28,18.66,0.00,,,,,
2471,07/02/2024 23:34:28,18.53,0.00,,,,,
2472,07/02/2024 23:39:28,18.53,0.00,,,,,
2473,07/02/2024 23:44:28,18.44,0.00,,,,,
2474,07/02/2024 23:49:28,18.44,0.00,,,,,
2475,07/02/2024 23:54:28,18.44,0.00,,,,,
2476,07/02/2024 23:59:28,18.40,0.00,,,,,
2477,07/03/2024 00:04:28,18.36,0.00,,,,,
2478,07/03/2024 00:09:28,18.32,0.00,,,,,
2479,07/03/2024 00:14:28,18.27,0.00,,,,,
2480,07/03/2024 00:19:28,18.27,0.00,,,,,
2481,07/03/2024 00:24:28,18.19,0.00,,,,,
2482,07/03/2024 00:29:28,18.14,0.00,,,,,
2483,07/03/2024 00:34:28,18.19,0.00,,,,,
2484,07/03/2024 00:39:28,18.23,0.00,,,,,
2485,07/03/2024 00:44:28,18.14,0.00,,,,,
2486,07/03/2024 00:49:28,18.14,0.00,,,,,
2487,07/03/2024 00:54:28,18.14,0.00,,,,,
2488,07/03/2024 00:59:28,18.14,0.00,,,,,
2489,07/03/2024 01:04:28,18.10,0.00,,,,,
2490,07/03/2024 01:09:28,18.06,0.00,,,,,
2491,07/03/2024 01:14:28,18.02,0.00,,,,,
2492,07/03/2024 01:19:28,18.06,0.00,,,,,
2493,07/03/2024 01:24:28,18.02,0.00,,,,,
2494,07/03/2024 01:29:28,17.97,0.00,,,,,
2495,07/03/2024 01:34:28,18.02,0.00,,,,,
2496,07/03/2024 01:39:28,17.89,0.00,,,,,
2497,07/03/2024 01:44:28,17.89,0.00,,,,,
2498,07/03/2024 01:49:28,17.89,0.00,,,,,
